trade_data_id,area,build-year,day,floor,main-num,name,price,road-name,si-gun-gu,sub-num,trade-type,year-and-month
146421,59.84,1997,6,11,46,한신,25500,명륜로 95-7,강원도 강릉시 교동,1,중개거래,202206
146422,71.175,1992,4,15,828,현대,19000,옛강일길 41,강원도 강릉시 교동,19,중개거래,202206
146423,84.945,1992,17,15,828,현대,19700,옛강일길 41,강원도 강릉시 교동,19,중개거래,202206
146424,84.945,1992,24,2,828,현대,14500,옛강일길 41,강원도 강릉시 교동,19,직거래,202206
146425,84.08,1992,28,1,183,삼익그린맨션,19000,홍제로 7-17,강원도 강릉시 남문동,2,중개거래,202206
146426,24.795,1988,9,4,616,강부2,4900,관대길 63,강원도 강릉시 내곡동,0,중개거래,202206
146427,24.795,1988,15,3,616,강부2,4750,관대길 63,강원도 강릉시 내곡동,0,중개거래,202206
146428,39.3,1989,20,4,623,내곡주공,7800,관대길16번길 6,강원도 강릉시 내곡동,0,중개거래,202206
146429,59.97,1997,9,10,476,내곡한라,19900,강변로 114,강원도 강릉시 내곡동,0,중개거래,202206
146430,84.95,1997,17,13,476,내곡한라,32000,강변로 114,강원도 강릉시 내곡동,0,직거래,202206
146431,39.762,2000,14,11,605,노암3한라,12000,남부로125번길 7,강원도 강릉시 노암동,0,중개거래,202206
146432,39.762,2000,25,10,605,노암3한라,12700,남부로125번길 7,강원도 강릉시 노암동,0,중개거래,202206
146433,74.64,2000,25,11,605,노암3한라,23500,남부로125번길 7,강원도 강릉시 노암동,0,중개거래,202206
146434,59.976,1994,22,9,390,노암한라,15000,노암길42번길 28,강원도 강릉시 노암동,0,중개거래,202206
146435,84.9522,2020,8,3,1065,강릉송정신원아침도시,50800,경강로 2498,강원도 강릉시 송정동,0,중개거래,202206
146436,84.961,2019,29,4,1063,강릉송정한신더휴,47500,경강로 2448,강원도 강릉시 송정동,0,중개거래,202206
146437,84.544,1992,27,7,39,삼익비치맨션,24500,해안로 107,강원도 강릉시 송정동,10,중개거래,202206
146438,84.544,1992,29,3,39,삼익비치맨션,24500,해안로 107,강원도 강릉시 송정동,10,중개거래,202206
146439,84.93,2019,3,16,1064,송정아이파크,64500,경강로 2511,강원도 강릉시 송정동,0,중개거래,202206
146440,84.99,2019,28,18,1064,송정아이파크,63500,경강로 2511,강원도 강릉시 송정동,0,중개거래,202206
146441,30.24,1999,2,8,305,삼우그린,6900,연주로 132,강원도 강릉시 연곡면 영진리,2,중개거래,202206
146442,30.24,1999,8,7,305,삼우그린,4530,연주로 132,강원도 강릉시 연곡면 영진리,2,직거래,202206
146443,59.987,2005,2,7,12,영진부영2,17800,영진3길 43,강원도 강릉시 연곡면 영진리,0,직거래,202206
146444,59.987,2005,6,1,12,영진부영2,17300,영진3길 43,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146445,84.8923,2005,13,6,12,영진부영2,28000,영진3길 43,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146446,84.9157,2008,8,7,380,영진부영3,29500,영진3길 15,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146447,84.9157,2008,11,2,380,영진부영3,29900,영진3길 15,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146448,20.7527,2019,1,14,381,영진코아루비치테라스,12600,홍질목길 12,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146449,29.9674,2019,11,12,381,영진코아루비치테라스,14700,홍질목길 12,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146450,29.9674,2019,12,3,381,영진코아루비치테라스,12000,홍질목길 12,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146451,49.5082,2019,17,18,381,영진코아루비치테라스,26500,홍질목길 12,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146452,29.9674,2019,22,15,381,영진코아루비치테라스,15400,홍질목길 12,강원도 강릉시 연곡면 영진리,0,중개거래,202206
146453,84.2785,2021,6,30,781,강릉유천유승한내들더퍼스트,71700,선수촌로 79-14,강원도 강릉시 유천동,0,중개거래,202206
146454,74.88,2018,7,18,778,엘에이치선수촌8단지,53000,선수촌로 113,강원도 강릉시 유천동,0,중개거래,202206
146455,74.88,2018,7,9,778,엘에이치선수촌8단지,52000,선수촌로 113,강원도 강릉시 유천동,0,중개거래,202206
146456,84.77,2018,20,12,778,엘에이치선수촌8단지,57000,선수촌로 113,강원도 강릉시 유천동,0,중개거래,202206
146457,59.64,1991,15,1,503,강동2,8900,강변로410번길 37,강원도 강릉시 입암동,2,중개거래,202206
146458,47.37,1993,28,6,501,강동3,8800,강변로410번길 35,강원도 강릉시 입암동,0,중개거래,202206
146459,84.93,2014,17,3,711,강릉더샵,40000,입암로29번길 11,강원도 강릉시 입암동,0,중개거래,202206
146460,84.93,2014,28,10,711,강릉더샵,44150,입암로29번길 11,강원도 강릉시 입암동,0,중개거래,202206
146461,84.96,2007,3,10,321,강릉입암동금호어울림,40500,성덕로 328-15,강원도 강릉시 입암동,0,중개거래,202206
146462,84.77,2007,3,6,321,강릉입암동금호어울림,39100,성덕로 328-15,강원도 강릉시 입암동,0,중개거래,202206
146463,123.65,2007,29,15,321,강릉입암동금호어울림,49000,성덕로 328-15,강원도 강릉시 입암동,0,중개거래,202206
146464,84.88,1992,8,2,92,녹원,20000,월대산로 57,강원도 강릉시 입암동,1,중개거래,202206
146465,39.72,1987,27,5,496,대목,6400,용지로 35,강원도 강릉시 입암동,5,중개거래,202206
146466,59.85,2000,20,6,543,에버그린,15000,강변로440번길 30,강원도 강릉시 입암동,3,중개거래,202206
146467,122.72,2006,3,7,210,이안강릉타운,43700,성덕로 316-22,강원도 강릉시 입암동,0,중개거래,202206
146468,122.72,2006,3,7,210,이안강릉타운,43700,성덕로 316-22,강원도 강릉시 입암동,0,중개거래,202206
146469,84.7,2006,14,4,210,이안강릉타운,33800,성덕로 316-22,강원도 강릉시 입암동,0,중개거래,202206
146470,84.7,2006,28,14,210,이안강릉타운,30000,성덕로 316-22,강원도 강릉시 입암동,0,직거래,202206
146471,39.72,1986,12,4,641,입암1주공,13250,강변로 364,강원도 강릉시 입암동,0,중개거래,202206
146472,39.69,1990,9,4,49,입암2주공,12500,강변로 508,강원도 강릉시 입암동,0,중개거래,202206
146473,39.69,1990,14,1,49,입암2주공,12400,강변로 508,강원도 강릉시 입암동,0,중개거래,202206
146474,59.8,1996,15,3,685,입암4주공,20500,성덕포남로 89,강원도 강릉시 입암동,0,중개거래,202206
146475,59.8,1996,28,8,685,입암4주공,14000,성덕포남로 89,강원도 강릉시 입암동,0,직거래,202206
146476,49.97,1996,10,10,685,입암5주공,13500,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146477,49.97,1996,10,10,685,입암5주공,13500,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146478,49.97,1996,10,9,685,입암5주공,13500,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146479,49.97,1996,16,7,685,입암5주공,13500,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146480,39.99,1996,22,7,685,입암5주공,11700,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146481,49.97,1996,27,4,685,입암5주공,14000,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202206
146482,49.62,1998,1,3,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146483,49.62,1998,1,9,709,입암6주공,13900,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146484,49.62,1998,1,5,709,입암6주공,13900,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146485,49.62,1998,1,15,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146486,49.62,1998,1,4,709,입암6주공,13900,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146487,49.62,1998,1,10,709,입암6주공,13900,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146488,49.62,1998,2,13,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146489,49.62,1998,2,12,709,입암6주공,13800,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146490,49.62,1998,2,3,709,입암6주공,13800,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146491,49.62,1998,2,9,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146492,59.99,1998,3,3,709,입암6주공,19000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146493,49.62,1998,8,11,709,입암6주공,14300,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146494,49.62,1998,9,8,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146495,49.62,1998,9,10,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146496,59.99,1998,9,15,709,입암6주공,18000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146497,49.62,1998,10,5,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146498,49.62,1998,10,5,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146499,49.62,1998,10,6,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146500,49.62,1998,10,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146501,49.62,1998,10,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146502,49.62,1998,10,7,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146503,49.62,1998,10,10,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146504,49.62,1998,10,8,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146505,49.62,1998,10,10,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146506,49.62,1998,10,7,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146507,49.62,1998,10,8,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146508,49.62,1998,10,8,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146509,49.62,1998,10,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146510,49.62,1998,10,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146511,59.99,1998,11,2,709,입암6주공,17000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146512,59.99,1998,13,9,709,입암6주공,18900,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202206
146513,49.62,1998,16,7,709,입암6주공,14300,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146514,49.62,1998,16,11,709,입암6주공,15100,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146515,49.62,1998,17,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146516,49.62,1998,17,7,709,입암6주공,13800,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146517,49.62,1998,17,3,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146518,49.62,1998,17,11,709,입암6주공,14300,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146519,49.62,1998,17,9,709,입암6주공,13800,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146520,49.62,1998,17,4,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146521,49.62,1998,17,3,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146522,49.62,1998,17,3,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146523,49.62,1998,18,15,709,입암6주공,14350,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146524,49.62,1998,18,15,709,입암6주공,14800,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146525,49.62,1998,22,15,709,입암6주공,14350,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146526,49.62,1998,22,15,709,입암6주공,15000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146527,49.62,1998,27,4,709,입암6주공,14350,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146528,49.62,1998,27,5,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146529,49.62,1998,27,5,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146530,49.62,1998,27,5,709,입암6주공,14000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146531,59.99,1998,30,12,709,입암6주공,19000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202206
146532,79.191,2019,10,5,712,입암동강변코아루오투리움아파트,37000,월대산로 23,강원도 강릉시 입암동,0,중개거래,202206
146533,79.191,2019,21,1,712,입암동강변코아루오투리움아파트,34000,월대산로 23,강원도 강릉시 입암동,0,중개거래,202206
146534,79.191,2019,22,4,712,입암동강변코아루오투리움아파트,35000,월대산로 23,강원도 강릉시 입암동,0,중개거래,202206
146535,59.986,2019,25,15,712,입암동강변코아루오투리움아파트,31500,월대산로 23,강원도 강릉시 입암동,0,중개거래,202206
146536,59.824,1998,17,13,440,입암현대,20500,용지로 19,강원도 강릉시 입암동,0,중개거래,202206
146537,59.956,1998,23,3,440,입암현대,22500,용지로 19,강원도 강릉시 입암동,0,중개거래,202206
146538,34.722,1998,2,2,506,태평양임대,7800,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146539,34.722,1998,17,7,506,태평양임대,6600,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146540,34.722,1998,17,6,506,태평양임대,6600,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146541,39.348,1998,23,11,506,태평양임대,8400,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146542,34.722,1998,24,11,506,태평양임대,5500,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146543,39.348,1998,24,8,506,태평양임대,7900,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202206
146544,59.785,1996,4,2,4,경포현대,28000,경포로463번안길 14,강원도 강릉시 저동,4,중개거래,202206
146545,59.975,1994,7,4,18,동방타워맨션,7500,매맥이아랫길 24,강원도 강릉시 주문진읍 교항리,6,중개거래,202206
146546,59.975,1994,25,2,18,동방타워맨션,8000,매맥이아랫길 24,강원도 강릉시 주문진읍 교항리,6,중개거래,202206
146547,84.68,1991,7,4,44,소훈,8900,매맥이길 14-3,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146548,63.82,1992,23,3,478,소훈4차,7500,매맥이길 28-1,강원도 강릉시 주문진읍 교항리,2,중개거래,202206
146549,59.94,1994,15,2,38,소훈5,8300,매맥이길 7-2,강원도 강릉시 주문진읍 교항리,2,중개거래,202206
146550,49.86,1999,2,12,1166,우신그린피아임대,7000,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146551,49.86,1999,14,9,1166,우신그린피아임대,7800,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146552,49.86,1999,14,9,1166,우신그린피아임대,7800,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146553,59.98,1999,22,12,1166,우신그린피아임대,11700,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146554,59.98,1999,29,8,1166,우신그린피아임대,8200,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146555,59.98,1999,29,8,1166,우신그린피아임대,8200,보리골길 26,강원도 강릉시 주문진읍 교항리,1,중개거래,202206
146556,49.89,1991,21,1,430,유성,5400,매맥이윗길 12-4,강원도 강릉시 주문진읍 교항리,1,직거래,202206
146557,39.38,1982,30,3,387,주공,7800,신리천로 72,강원도 강릉시 주문진읍 교항리,6,중개거래,202206
146558,59.8411,2020,2,3,21,주문진서희스타힐스아파트,17000,연주로 281-21,강원도 강릉시 주문진읍 교항리,0,직거래,202206
146559,81.6525,1991,28,14,842,우일해변,22500,소돌안길 32-6,강원도 강릉시 주문진읍 주문리,0,중개거래,202206
146560,31.356,2017,10,12,61,주문진라일플로리스4차,12500,오리나루2길 25,강원도 강릉시 주문진읍 주문리,0,중개거래,202206
146561,23.662,2017,11,5,61,주문진라일플로리스4차,9980,오리나루2길 25,강원도 강릉시 주문진읍 주문리,0,중개거래,202206
146562,45.6995,2017,24,5,61,주문진라일플로리스4차,15500,오리나루2길 25,강원도 강릉시 주문진읍 주문리,0,중개거래,202206
146563,59.33,2007,4,4,1585,케이티레파트더블루힐,10500,주문북로 147-32,강원도 강릉시 주문진읍 주문리,0,중개거래,202206
146564,59.961,1998,2,10,334,덕원임대,13000,죽헌길85번길 25,강원도 강릉시 지변동,0,중개거래,202206
146565,59.961,1998,24,13,334,덕원임대,12500,죽헌길85번길 25,강원도 강릉시 지변동,0,중개거래,202206
146566,33.471,1998,27,3,334,덕원임대,5600,죽헌길85번길 25,강원도 강릉시 지변동,0,중개거래,202206
146567,84.98,1997,18,8,149,동부,34000,연당길 75,강원도 강릉시 초당동,1,중개거래,202206
146568,84.98,1997,18,8,149,동부,34000,연당길 75,강원도 강릉시 초당동,1,중개거래,202206
146569,84.77,1997,1,14,143,우성,25500,연당길 67-15,강원도 강릉시 초당동,0,중개거래,202206
146570,84.77,1997,1,8,143,우성,30000,연당길 67-15,강원도 강릉시 초당동,0,중개거래,202206
146571,78.167,1994,10,6,181,유화2,16200,연당길 94-6,강원도 강릉시 초당동,0,중개거래,202206
146572,45.68,1996,7,7,155,유화3,17500,연당길 82,강원도 강릉시 초당동,0,중개거래,202206
146573,45.68,1996,13,9,155,유화3,15800,연당길 82,강원도 강릉시 초당동,0,중개거래,202206
146574,45.68,1996,13,9,155,유화3,15800,연당길 82,강원도 강릉시 초당동,0,중개거래,202206
146575,29.82,1988,4,4,135,이화해변아파트(B~D동),7800,초당원길 21,강원도 강릉시 초당동,1,중개거래,202206
146576,29.82,1988,29,2,135,이화해변아파트(B~D동),8900,초당원길 21,강원도 강릉시 초당동,1,중개거래,202206
146577,59.875,1995,4,3,128,현대,17500,초당원길 26-2,강원도 강릉시 초당동,0,중개거래,202206
146578,59.8,1989,16,4,1114,강릉6,9500,강릉대로359번길 4,강원도 강릉시 포남동,4,중개거래,202206
146579,59.8,1989,16,4,1114,강릉6,9500,강릉대로359번길 4,강원도 강릉시 포남동,4,중개거래,202206
146580,48.41,1988,30,3,1080,대목3차,9700,보래미하길 32,강원도 강릉시 포남동,11,중개거래,202206
146581,128.25,1995,9,8,422,대인4,17000,강릉대로469번길 14,강원도 강릉시 포남동,3,직거래,202206
146582,19.99,1995,30,10,422,대인4,5100,강릉대로469번길 14,강원도 강릉시 포남동,3,중개거래,202206
146583,54.945,1985,21,1,1005,동남,11800,경강로2256번길 12,강원도 강릉시 포남동,248,중개거래,202206
146584,104.17,1989,8,5,1063,동덕.영진광업소사원주택,18000,보래미하길65번길 24,강원도 강릉시 포남동,0,중개거래,202206
146585,104.17,1989,14,4,1063,동덕.영진광업소사원주택,12000,보래미하길65번길 24,강원도 강릉시 포남동,0,중개거래,202206
146586,59.55,1986,27,2,1149,로얄,11000,경강로2267번길 6,강원도 강릉시 포남동,0,중개거래,202206
146587,59.135,1995,7,12,1293,일송,18600,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146588,59.135,1995,7,12,1293,일송,18600,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146589,59.135,1995,9,11,1293,일송,19300,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146590,59.135,1995,14,2,1293,일송,17500,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146591,58.87,1995,20,10,1293,일송,18700,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146592,59.135,1995,20,3,1293,일송,18150,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146593,58.87,1995,20,10,1293,일송,19000,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146594,59.135,1995,26,11,1293,일송,19000,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146595,59.135,1995,28,1,1293,일송,18700,하평3길 37,강원도 강릉시 포남동,1,중개거래,202206
146596,74.73,1986,17,2,1005,조성빌라,13000,성덕포남로153번길 17,강원도 강릉시 포남동,246,중개거래,202206
146597,41.98,1981,11,2,1065,포남1주공,15000,보래미상길 65,강원도 강릉시 포남동,0,중개거래,202206
146598,41.98,1981,13,3,1065,포남1주공,16000,보래미상길 65,강원도 강릉시 포남동,0,중개거래,202206
146599,41.99,1981,20,1,1065,포남1주공,16400,보래미상길 65,강원도 강릉시 포남동,0,중개거래,202206
146600,59.98,2018,17,12,1044,엘에이치미디어촌6단지,37000,선수촌로 10,강원도 강릉시 홍제동,0,중개거래,202206
146601,59.78,2018,18,4,1044,엘에이치미디어촌6단지,37000,선수촌로 10,강원도 강릉시 홍제동,0,중개거래,202206
146602,59.98,2018,30,14,1044,엘에이치미디어촌6단지,36500,선수촌로 10,강원도 강릉시 홍제동,0,중개거래,202206
146603,84.9871,2016,4,11,1037,우미린아파트,57800,선수촌로 55,강원도 강릉시 홍제동,0,중개거래,202206
146604,84.9914,2016,9,13,1037,우미린아파트,55500,선수촌로 55,강원도 강릉시 홍제동,0,중개거래,202206
146605,84.9871,2016,10,18,1037,우미린아파트,56000,선수촌로 55,강원도 강릉시 홍제동,0,중개거래,202206
146606,84.9914,2016,27,2,1037,우미린아파트,59000,선수촌로 55,강원도 강릉시 홍제동,0,중개거래,202206
146607,82.67,1997,18,10,122,우산,16500,토성로 51,강원도 강릉시 홍제동,0,중개거래,202206
146608,82.67,1997,29,1,122,우산,20800,토성로 51,강원도 강릉시 홍제동,0,중개거래,202206
146609,105.715,2005,2,11,158,홍제푸르지오,41300,홍제로71번길 1,강원도 강릉시 홍제동,0,중개거래,202206
146610,105.715,2005,6,1,158,홍제푸르지오,40700,홍제로71번길 1,강원도 강릉시 홍제동,0,중개거래,202206
146611,59.78,2015,3,17,1055,홍제한신휴플러스,30300,토성로 56,강원도 강릉시 홍제동,0,직거래,202206
146612,84.8956,2017,2,4,608,강릉서희스타힐스리버파크,29000,회산로 344,강원도 강릉시 회산동,0,직거래,202206
146613,84.8956,2017,16,12,608,강릉서희스타힐스리버파크,39000,회산로 344,강원도 강릉시 회산동,0,중개거래,202206
146614,84.9925,2018,4,5,130,힐스테이트강릉,44500,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202206
146615,74.9974,2018,13,13,130,힐스테이트강릉,40300,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202206
146616,74.9974,2018,14,7,130,힐스테이트강릉,39500,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202206
146617,59.4,1998,2,12,483,간성대명,9050,수성로 126-5,강원도 고성군 간성읍 상리,1,중개거래,202206
146618,39.6,1998,21,9,483,간성대명,6000,수성로 126-5,강원도 고성군 간성읍 상리,1,중개거래,202206
146619,57.48,1990,25,3,501,동해2,5900,수성로 90,강원도 고성군 간성읍 상리,0,중개거래,202206
146620,59.68,1998,18,11,111,고성삼익레스타운,13000,남천마루2길 6,강원도 고성군 간성읍 신안리,0,중개거래,202206
146621,39.36,1998,30,15,111,고성삼익레스타운,7500,남천마루2길 6,강원도 고성군 간성읍 신안리,0,중개거래,202206
146622,58.26,1989,25,4,428,동진,5500,거탄진로 21,강원도 고성군 거진읍 거진리,5,중개거래,202206
146623,70.64,2006,4,8,165,거진오션상떼빌,28000,해오름해변길 70,강원도 고성군 거진읍 송포리,0,중개거래,202206
146624,37.65,2006,30,3,217,유진클래시움,11000,아야진해변길 1,강원도 고성군 토성면 청간리,0,직거래,202206
146625,69.01,1997,28,6,551,유성타워,7000,구미택지1길 93,강원도 동해시 구미동,0,중개거래,202206
146626,59.8,1995,4,1,521,현진,5150,구미4길 1,강원도 동해시 구미동,0,중개거래,202206
146627,39.97,1995,20,3,521,현진,4200,구미4길 1,강원도 동해시 구미동,0,중개거래,202206
146628,31.5,1998,17,3,24,성협5차,1900,단봉길 16,강원도 동해시 단봉동,4,직거래,202206
146629,59.3575,1995,10,4,442,"대동1,2차",8300,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146630,73.4675,1995,26,2,442,"대동1,2차",11950,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146631,59.3575,1996,9,2,442,대동3차,7950,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146632,59.3575,1996,11,5,442,대동3차,8500,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146633,84.5525,1996,15,2,442,대동3차,12000,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146634,73.4675,1996,15,11,442,대동3차,13400,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146635,59.22,1991,1,4,49,대아주택2차,4550,효자남2길 9,강원도 동해시 동회동,1,중개거래,202206
146636,75.5869,2019,2,2,457,북삼2차웰메이드타운,31500,효자로 636-2,강원도 동해시 동회동,0,중개거래,202206
146637,134.783,1999,16,18,442,현대5차,25000,청운1길 29,강원도 동해시 동회동,0,중개거래,202206
146638,134.783,1999,27,2,442,현대5차,19400,청운1길 29,강원도 동해시 동회동,0,직거래,202206
146639,77.7562,1999,30,9,442,현대5차,15000,청운1길 29,강원도 동해시 동회동,0,직거래,202206
146640,59.6,1995,24,3,90,협성1차,6800,효자남길 10,강원도 동해시 동회동,0,중개거래,202206
