trade_data_id,address,area,build-year,day,floor,main-num,name,price,sub-num,trade-type,year-and-month
256431,경기도 수원권선구 금곡로140번길 73,84.97,2017,5,16,1352,극동스타클래스,53800,0,중개거래,202212
256432,경기도 수원권선구 칠보로 102,84.9792,2018,17,10,1361,한양수자인파크원,50000,0,중개거래,202212
256433,경기도 수원권선구 매실로 70,59.94,1998,9,11,377,호매실GS아파트,28000,0,중개거래,202212
256434,경기도 수원권선구 매실로 70,84.922,1998,9,11,377,호매실GS아파트,37000,0,중개거래,202212
256435,경기도 수원권선구 매실로 70,59.94,1998,19,19,377,호매실GS아파트,29000,0,중개거래,202212
256436,경기도 수원영통구 태장로82번길 32,84.9688,2001,5,5,686,동수원엘지빌리지1차,49500,0,중개거래,202212
256437,경기도 수원영통구 태장로71번길 19,84.9394,2002,8,9,690,동수원자이2차,47000,0,직거래,202212
256438,경기도 수원영통구 영통로200번길 156,84.72,2005,17,19,707,방죽마을영통뜨란채,40800,0,중개거래,202212
256439,경기도 수원영통구 덕영대로 1410,84.69,2019,9,20,766,영통아이파크캐슬1단지,76000,0,중개거래,202212
256440,경기도 수원영통구 덕영대로 1410,84.69,2019,16,19,766,영통아이파크캐슬1단지,75000,0,중개거래,202212
256441,경기도 수원영통구 덕영대로 1410,84.69,2019,22,15,766,영통아이파크캐슬1단지,76000,0,중개거래,202212
256442,경기도 수원영통구 덕영대로 1400,59.83,2019,3,20,760,영통아이파크캐슬2단지,53000,0,중개거래,202212
256443,경기도 수원영통구 덕영대로 1400,105.86,2019,6,12,760,영통아이파크캐슬2단지,82000,0,중개거래,202212
256444,경기도 수원영통구 덕영대로 1400,59.83,2019,7,9,760,영통아이파크캐슬2단지,54500,0,중개거래,202212
256445,경기도 수원영통구 덕영대로 1400,75.93,2019,23,4,760,영통아이파크캐슬2단지,60000,0,중개거래,202212
256446,경기도 수원영통구 영통로89번길 83,59.9614,2022,1,18,800,영통자이,48500,0,중개거래,202212
256447,경기도 수원영통구 영통로89번길 83,59.9614,2022,26,25,800,영통자이,46000,0,직거래,202212
256448,경기도 수원영통구 봉영로 1432-36,74.5822,2016,2,9,727,이편한세상2차2단지,50700,0,중개거래,202212
256449,경기도 수원영통구 동탄지성로 500,84.35,2006,3,4,716,일신건영휴먼빌,41000,0,중개거래,202212
256450,경기도 수원영통구 영통로154번길 56,105.6598,2013,5,19,723,한양수자인,71000,0,중개거래,202212
256451,경기도 수원영통구 영통로154번길 56,59.9617,2013,9,9,723,한양수자인,53000,0,중개거래,202212
256452,경기도 수원영통구 덕영대로 1462-14,71.2981,2017,8,11,728,힐스테이트영통,72200,0,중개거래,202212
256453,경기도 수원영통구 덕영대로 1462-14,84.8897,2017,8,14,728,힐스테이트영통,86000,0,중개거래,202212
256454,경기도 수원영통구 덕영대로 1462-14,84.8897,2017,19,29,728,힐스테이트영통,81250,0,중개거래,202212
256455,경기도 수원영통구 덕영대로 1462-14,62.5963,2017,19,1,728,힐스테이트영통,56000,0,중개거래,202212
256456,경기도 수원영통구 동수원로 432,49.68,1989,3,14,810,동남,27000,2,중개거래,202212
256457,경기도 수원영통구 동수원로 432,49.68,1989,19,3,810,동남,30000,2,중개거래,202212
256458,경기도 수원영통구 효원로 363,59.9845,2008,1,23,1352,매탄위브하늘채,50000,0,중개거래,202212
256459,경기도 수원영통구 효원로 363,103.4857,2008,3,7,1352,매탄위브하늘채,69000,0,중개거래,202212
256460,경기도 수원영통구 효원로 363,84.7273,2008,3,22,1352,매탄위브하늘채,57500,0,중개거래,202212
256461,경기도 수원영통구 효원로 363,84.7273,2008,7,12,1352,매탄위브하늘채,58000,0,중개거래,202212
256462,경기도 수원영통구 효원로 363,84.818,2008,7,12,1352,매탄위브하늘채,58000,0,중개거래,202212
256463,경기도 수원영통구 효원로 363,84.7807,2008,12,16,1352,매탄위브하늘채,66900,0,중개거래,202212
256464,경기도 수원영통구 효원로 363,59.9845,2008,22,12,1352,매탄위브하늘채,47500,0,중개거래,202212
256465,경기도 수원영통구 매영로 10,84.87,1989,26,3,810,삼성2,39000,0,직거래,202212
256466,경기도 수원영통구 매탄로126번길 66,84.45,2002,8,11,1260,주공그린빌2,46500,0,중개거래,202212
256467,경기도 수원영통구 동탄원천로1109번길 37,130.14,1994,28,4,1211,한국1,50000,0,중개거래,202212
256468,경기도 수원영통구 동수원로 448,84.94,1989,17,15,810,현대,38000,1,중개거래,202212
256469,경기도 수원영통구 권광로260번길 36,59.648,2006,3,19,176,현대힐스테이트,42800,0,중개거래,202212
256470,경기도 수원영통구 권광로260번길 36,84.975,2006,14,8,176,현대힐스테이트,46900,0,직거래,202212
256471,경기도 수원영통구 권광로260번길 36,84.975,2006,15,7,176,현대힐스테이트,48000,0,중개거래,202212
256472,경기도 수원영통구 권광로260번길 36,59.648,2006,16,15,176,현대힐스테이트,52000,0,직거래,202212
256473,경기도 수원영통구 권광로260번길 36,75.814,2006,16,9,176,현대힐스테이트,57000,0,직거래,202212
256474,경기도 수원영통구 권선로908번길 72,84.94,2013,6,7,939,래미안영통마크원1단지,57000,0,중개거래,202212
256475,경기도 수원영통구 삼성로 11,84.94,2013,1,18,940,래미안영통마크원2단지,61400,0,중개거래,202212
256476,경기도 수원영통구 봉영로1744번길 11,84.96,1997,14,15,1053,벽산(1053-2),54000,2,직거래,202212
256477,경기도 수원영통구 청명로 132,84.96,1997,3,2,957,벽산(957-6),54000,6,중개거래,202212
256478,경기도 수원영통구 청명로 132,73.79,1997,13,16,957,벽산(957-6),54000,6,중개거래,202212
256479,경기도 수원영통구 청명로 132,84.96,1997,21,3,957,벽산(957-6),54700,6,중개거래,202212
256480,경기도 수원영통구 덕영대로1555번길 20,49.71,2002,6,4,971,벽적골롯데,30000,1,중개거래,202212
256481,경기도 수원영통구 덕영대로1555번길 20,49.71,2002,9,3,971,벽적골롯데,32500,1,중개거래,202212
256482,경기도 수원영통구 영통로 232,59.84,1998,13,12,973,벽적골우성,38000,3,중개거래,202212
256483,경기도 수원영통구 영통로 232,59.84,1998,23,11,973,벽적골우성,42000,3,중개거래,202212
256484,경기도 수원영통구 영통로290번길 26,49.59,1997,13,19,972,벽적골주공휴먼시아8단지,32000,2,중개거래,202212
256485,경기도 수원영통구 영통로290번길 26,49.59,1997,18,7,972,벽적골주공휴먼시아8단지,25000,2,중개거래,202212
256486,경기도 수원영통구 영통로290번길 26,59.99,1997,20,17,972,벽적골주공휴먼시아8단지,32000,2,중개거래,202212
256487,경기도 수원영통구 영통로 232,59.84,1997,5,16,973,벽적골한신,42800,3,중개거래,202212
256488,경기도 수원영통구 영통로 232,59.84,1997,13,18,973,벽적골한신,36000,3,중개거래,202212
256489,경기도 수원영통구 영통로 232,59.73,1997,17,7,973,벽적골한신,40000,3,중개거래,202212
256490,경기도 수원영통구 봉영로1517번길 27,59.34,1999,3,9,970,벽적골휴먼시아9단지,34000,3,중개거래,202212
256491,경기도 수원영통구 봉영로1517번길 27,59.39,1999,12,2,970,벽적골휴먼시아9단지,42000,3,직거래,202212
256492,경기도 수원영통구 봉영로1517번길 27,59.39,1999,14,8,970,벽적골휴먼시아9단지,34700,3,중개거래,202212
256493,경기도 수원영통구 봉영로1517번길 27,59.34,1999,17,14,970,벽적골휴먼시아9단지,31500,3,중개거래,202212
256494,경기도 수원영통구 봉영로1517번길 27,49.26,1999,17,6,970,벽적골휴먼시아9단지,29000,3,중개거래,202212
256495,경기도 수원영통구 청명로 132,84.96,1997,2,3,957,삼익,55000,6,중개거래,202212
256496,경기도 수원영통구 청명로 132,73.79,1997,8,10,957,삼익,51500,6,중개거래,202212
256497,경기도 수원영통구 매영로310번길 12,59.965,1997,22,17,963,신나무실쌍용,35800,2,중개거래,202212
256498,경기도 수원영통구 영통로290번길 25,59.99,1997,2,19,964,신나무실휴먼시아5단지,34100,5,중개거래,202212
256499,경기도 수원영통구 영통로290번길 25,59.99,1997,7,4,964,신나무실휴먼시아5단지,31800,5,중개거래,202212
256500,경기도 수원영통구 영통로290번길 25,59.99,1997,13,3,964,신나무실휴먼시아5단지,30900,5,중개거래,202212
256501,경기도 수원영통구 영통로290번길 25,59.99,1997,31,1,964,신나무실휴먼시아5단지,30000,5,중개거래,202212
256502,경기도 수원영통구 영통로290번길 25,59.99,1997,31,1,964,신나무실휴먼시아5단지,30000,5,중개거래,202212
256503,경기도 수원영통구 봉영로1482번길 18,124.251,2002,6,13,1093,영통3풍림아이원,52000,0,중개거래,202212
256504,경기도 수원영통구 영통로200번길 239,84.98,2007,17,15,987,영통e-편한세상,47500,1,중개거래,202212
256505,경기도 수원영통구 영통로200번길 111,59.8334,2017,6,19,1154,영통라온프라이빗,60000,0,직거래,202212
256506,경기도 수원영통구 청명로 10,28,2017,19,6,1025,영통마크타워,19200,6,직거래,202212
256507,경기도 수원영통구 영통로514번길 53,59.99,1999,21,10,948,영통센트럴파크뷰,36000,4,중개거래,202212
256508,경기도 수원영통구 영통로514번길 53,49.76,1999,27,20,948,영통센트럴파크뷰,28000,4,직거래,202212
256509,경기도 수원영통구 청명북로 81,59.99,1997,14,10,1048,청명마을(주공),44500,2,중개거래,202212
256510,경기도 수원영통구 청명북로 81,59.99,1997,14,10,1048,청명마을(주공),38500,2,중개거래,202212
256511,경기도 수원영통구 영통로 460,134.64,1998,7,15,956,청명마을대우,79000,2,중개거래,202212
256512,경기도 수원영통구 영통로 460,134.64,1998,30,15,956,청명마을동신,81700,2,중개거래,202212
256513,경기도 수원영통구 봉영로1744번길 11,84.84,1997,22,8,1053,풍림,31500,2,직거래,202212
256514,경기도 수원영통구 봉영로1744번길 16,59.79,1998,2,2,1052,황골마을(쌍용),34000,2,직거래,202212
256515,경기도 수원영통구 봉영로1770번길 21,59.95,1997,13,7,1054,황골마을신명,29800,3,중개거래,202212
256516,경기도 수원영통구 영통로 498,59.99,1997,1,11,955,황골마을주공1,40000,1,중개거래,202212
256517,경기도 수원영통구 영통로 498,59.99,1997,17,5,955,황골마을주공1,36000,1,중개거래,202212
256518,경기도 수원영통구 봉영로1770번길 21,59.95,1998,17,10,1054,황골마을한국,28800,3,중개거래,202212
256519,경기도 수원영통구 광교호수공원로 80,90.9186,2018,1,41,593,광교아이파크,110000,0,중개거래,202212
256520,경기도 수원영통구 광교호수공원로 80,84.1006,2018,3,36,593,광교아이파크,100000,0,중개거래,202212
256521,경기도 수원영통구 광교호수공원로 80,84.1006,2018,8,40,593,광교아이파크,106000,0,중개거래,202212
256522,경기도 수원영통구 광교호수공원로 277,129.4158,2019,2,4,589,광교중흥에스클래스,235000,0,중개거래,202212
256523,경기도 수원영통구 광교호수공원로 277,109.2168,2019,6,16,589,광교중흥에스클래스,173000,0,중개거래,202212
256524,경기도 수원영통구 광교호수공원로 45,59.9306,2014,3,24,606,광교호반베르디움,64500,0,중개거래,202212
256525,경기도 수원영통구 광교호수공원로 45,59.9831,2014,3,19,606,광교호반베르디움,67000,0,중개거래,202212
256526,경기도 수원영통구 중부대로 335,22.7225,2019,3,4,96,삼부리치안,12700,1,중개거래,202212
256527,경기도 수원영통구 중부대로448번길 28,59.99,1999,9,15,548,원천레이크파크,36000,0,직거래,202212
256528,경기도 수원영통구 광교로 286,84.63,2011,13,8,1226,광교 해모로 아파트,63200,0,중개거래,202212
256529,경기도 수원영통구 센트럴타운로22번길 36,84.81,2013,1,3,1334,광교센트럴타운60단지,90000,0,중개거래,202212
256530,경기도 수원영통구 센트럴타운로 107,84.916,2015,8,15,1331,광교푸르지오월드마크,80000,0,중개거래,202212
256531,경기도 수원영통구 웰빙타운로 19,84.7177,2011,2,2,1211,광교한양수자인,75000,0,중개거래,202212
256532,경기도 수원영통구 센트럴파크로 60,120.97,2012,23,26,1304,래미안광교,136000,0,중개거래,202212
256533,경기도 수원영통구 에듀타운로 35,116.35,2012,7,29,1367,자연앤자이1단지,127500,0,중개거래,202212
256534,경기도 수원영통구 도청로 65,84.49,2012,8,24,1344,자연앤힐스테이트,110000,0,중개거래,202212
256535,경기도 수원영통구 도청로 65,84.68,2012,9,30,1344,자연앤힐스테이트,115000,0,중개거래,202212
256536,경기도 수원영통구 도청로 65,84.5,2012,14,22,1344,자연앤힐스테이트,107800,0,중개거래,202212
256537,경기도 수원영통구 도청로 65,84.68,2012,15,14,1344,자연앤힐스테이트,120000,0,중개거래,202212
256538,경기도 수원영통구 도청로 65,84.55,2012,15,21,1344,자연앤힐스테이트,105000,0,중개거래,202212
256539,경기도 수원영통구 광교마을로 156,101.97,2013,14,4,1001,광교마을40단지,80000,0,중개거래,202212
256540,경기도 수원영통구 센트럴파크로 34,84.81,2013,7,15,1013,광교센트럴타운62단지,90000,0,중개거래,202212
256541,경기도 수원영통구 센트럴파크로 34,74.78,2013,17,7,1013,광교센트럴타운62단지,79500,0,중개거래,202212
256542,경기도 수원영통구 광교호수로152번길 80,59.92,2014,8,15,1032,광교호반마을21단지,55000,0,중개거래,202212
256543,경기도 수원영통구 센트럴파크로 6,97.406,2018,9,34,1021,힐스테이트광교,139700,0,중개거래,202212
256544,경기도 수원장안구 송정로 83,27.76,2006,18,13,514,수원로얄팰리스,13500,0,중개거래,202212
256545,경기도 수원장안구 송원로 20,84.962,2017,15,13,517,수원아너스빌위즈,67000,0,중개거래,202212
256546,경기도 수원장안구 광교산로 148,84.89,1997,7,11,4,신미주,41500,20,중개거래,202212
256547,경기도 수원장안구 율전로 73,84.984,2005,13,6,375,대우이안,50000,2,중개거래,202212
256548,경기도 수원장안구 덕영대로407번길 80,84.9727,2011,13,6,562,서희스타힐스2단지,33000,0,중개거래,202212
256549,경기도 수원장안구 화산로 263,59.92,1997,20,6,319,신일,30000,0,중개거래,202212
256550,경기도 수원장안구 장안로359번길 20,59.988,2012,9,9,916,수원장안힐스테이트,45500,0,중개거래,202212
256551,경기도 수원장안구 장안로385번길 95,59.958,2013,22,11,917,장안STX칸2단지,40000,0,중개거래,202212
256552,경기도 수원장안구 천천로74번길 92,84.9461,2001,5,18,914,대월마을대림진흥,42000,0,직거래,202212
256553,경기도 수원장안구 장안로 232,56.71,1987,10,12,395,동신1단지,23800,0,중개거래,202212
256554,경기도 수원장안구 장안로 232,56.71,1987,12,4,395,동신1단지,25300,0,중개거래,202212
256555,경기도 수원장안구 장안로 211,59.66,1988,3,4,313,동신2단지,27500,1,중개거래,202212
256556,경기도 수원장안구 만석로68번길 10,59.79,1999,3,14,870,백설마을현대코오롱아파트,35000,1,중개거래,202212
256557,경기도 수원장안구 만석로68번길 10,59.79,1999,12,6,870,백설마을현대코오롱아파트,34900,1,중개거래,202212
256558,경기도 수원장안구 만석로68번길 10,59.79,1999,17,1,870,백설마을현대코오롱아파트,32800,1,중개거래,202212
256559,경기도 수원장안구 만석로68번길 10,59.79,1999,19,3,870,백설마을현대코오롱아파트,33000,1,중개거래,202212
256560,경기도 수원장안구 정자천로189번길 47,99.18,1999,26,2,872,연꽃마을풍림,53580,1,직거래,202212
256561,경기도 수원장안구 수성로245번길 21,59.98,1999,17,14,887,화서역 우방 센트럴파크,47000,1,중개거래,202212
256562,경기도 수원장안구 금당로 86-9,48.87,1989,23,5,459,장안,15000,11,중개거래,202212
256563,경기도 수원장안구 경수대로976번길 22,84.772,1999,16,19,881,한일타운쌍용,50000,0,직거래,202212
256564,경기도 수원장안구 경수대로976번길 22,84.772,1999,17,3,881,한일타운쌍용,45000,0,중개거래,202212
256565,경기도 수원장안구 경수대로976번길 22,59.962,1999,17,13,881,한일타운쌍용,36000,0,중개거래,202212
256566,경기도 수원장안구 화산로 85,84.8,2009,12,24,333,화서역푸르지오더에듀포레,56500,0,중개거래,202212
256567,경기도 수원장안구 경수대로 1102,76.99,1978,19,9,212,삼익,37000,5,직거래,202212
256568,경기도 수원장안구 수일로92번길 26,47.88,1985,14,2,422,삼청,15000,2,중개거래,202212
256569,경기도 수원장안구 수일로92번길 26,47.88,1985,14,2,422,삼청,15000,2,중개거래,202212
256570,경기도 수원장안구 수일로92번길 26,50.65,1985,26,1,422,삼청,16500,2,중개거래,202212
256571,경기도 수원팔달구 권선로 477,59.95,1999,7,9,90,대한대우,55000,0,중개거래,202212
256572,경기도 수원팔달구 권광로367번길 11,15.98,2013,2,9,607,수원광교양우내안애애플아파트,10500,0,중개거래,202212
256573,경기도 수원팔달구 권광로367번길 11,13.3,2013,6,9,607,수원광교양우내안애애플아파트,8000,0,중개거래,202212
256574,경기도 수원팔달구 권광로367번길 11,13.73,2013,16,3,607,수원광교양우내안애애플아파트,8450,0,중개거래,202212
256575,경기도 수원팔달구 중부대로223번길 54-13,49.94,1989,2,15,28,우만주공2단지,46000,0,중개거래,202212
256576,경기도 수원팔달구 중부대로223번길 54-13,61.52,1989,2,7,28,우만주공2단지,58000,0,중개거래,202212
256577,경기도 수원팔달구 중부대로223번길 92,49.94,1989,3,12,28,우만주공2단지,45000,0,중개거래,202212
256578,경기도 수원팔달구 세지로 439-13,39.6,1987,5,5,496,풍림,34000,0,중개거래,202212
256579,경기도 수원팔달구 세지로 433-13,39.6,1987,9,3,496,풍림,32500,0,중개거래,202212
256580,경기도 수원팔달구 권광로276번길 8,59.88,1996,3,2,371,삼성,35800,1,중개거래,202212
256581,경기도 수원팔달구 권광로276번길 8,84.88,1996,9,16,371,삼성,39900,1,중개거래,202212
256582,경기도 수원팔달구 권광로317번길 15,59.32,1996,21,12,159,선경3,30000,0,중개거래,202212
256583,경기도 수원팔달구 장다리로306번길 13,41.72,1980,17,10,319,신반포수원(한신),19000,6,중개거래,202212
256584,경기도 수원팔달구 권선로741번길 21,14.5537,2013,23,10,1132,인계지음,6100,1,중개거래,202212
256585,경기도 수원팔달구 장다리로 325,14.877,2014,24,12,939,코스모골드,6000,5,직거래,202212
256586,경기도 수원팔달구 세지로 279-1,12.617,2014,26,8,365,포레스트,7500,20,중개거래,202212
256587,경기도 수원팔달구 화산로 57,59.96,2002,2,12,706,꽃뫼버들마을진흥,46000,0,중개거래,202212
256588,경기도 수원팔달구 화산로 57,59.96,2002,9,15,706,꽃뫼버들마을진흥,44200,0,중개거래,202212
256589,경기도 수원팔달구 화산로 57,59.96,2002,14,18,706,꽃뫼버들마을진흥,40000,0,중개거래,202212
256590,경기도 수원팔달구 장안로5번길 45,66.27,2001,15,11,11,성원쌍떼빌,29500,11,중개거래,202212
256591,경기도 시흥시 군자로335번길 11,63.2,1999,6,20,612,동보,16000,1,직거래,202212
256592,경기도 시흥시 황고개로206번길 43,59.82,1998,10,5,1715,유호,21500,2,중개거래,202212
256593,경기도 시흥시 능곡중앙로 33,85,2009,24,14,775,상록힐스테이트,49000,0,중개거래,202212
256594,경기도 시흥시 장현능곡로 144,84.926,2020,21,24,4,제일풍경채센텀,65000,0,중개거래,202212
256595,경기도 시흥시 서해안로 1645,84.9422,2021,2,4,694,대야역두산위브더파크,55000,0,중개거래,202212
256596,경기도 시흥시 호현로63번길 10,36.54,1986,13,3,479,삼호,15700,0,중개거래,202212
256597,경기도 시흥시 은행로 232,31.5,1997,22,11,564,서강2,13250,0,직거래,202212
256598,경기도 시흥시 비둘기공원7길 19,59.85,1997,1,15,563,서해,30000,0,중개거래,202212
256599,경기도 시흥시 비둘기공원7길 19,59.58,1997,1,17,563,서해,29000,0,중개거래,202212
256600,경기도 시흥시 비둘기공원7길 19,59.58,1997,6,4,563,서해,36000,0,중개거래,202212
256601,경기도 시흥시 비둘기공원7길 19,59.85,1997,10,15,563,서해,30000,0,중개거래,202212
256602,경기도 시흥시 수인로3312번길 16,84.941,2020,1,34,693,시흥센트럴푸르지오,67000,0,중개거래,202212
256603,경기도 시흥시 수인로3312번길 16,84.941,2020,10,41,693,시흥센트럴푸르지오,67500,0,중개거래,202212
256604,경기도 시흥시 계수로 19,84.9914,2018,5,24,679,시흥은계우미린레이크,50000,0,중개거래,202212
256605,경기도 시흥시 은계중앙로 325,74.95,2019,5,19,659,은계어반리더스,46500,0,중개거래,202212
256606,경기도 시흥시 은계중앙로 325,84.74,2019,15,9,659,은계어반리더스,51000,0,중개거래,202212
256607,경기도 시흥시 은계중앙로 325,74.95,2019,19,12,659,은계어반리더스,46000,0,중개거래,202212
256608,경기도 시흥시 은계중앙로 325,74.95,2019,26,14,659,은계어반리더스,49900,0,중개거래,202212
256609,경기도 시흥시 은행로 243-17,85,1995,2,14,570,청구1,38000,1,중개거래,202212
256610,경기도 시흥시 비둘기공원7길 47-1,101.75,1997,1,14,547,청구2,42000,0,중개거래,202212
256611,경기도 시흥시 매화로 145,84.99,1997,14,5,65,에이스,38000,0,직거래,202212
256612,경기도 시흥시 배미골길 23,69.6356,2017,5,1,406,호반베르디움더프라임(1차),50000,0,직거래,202212
256613,경기도 시흥시 미산로69번길 4,59.95,1995,18,6,82,상아그린,15000,14,중개거래,202212
256614,경기도 시흥시 서울대학로264번길 12,84.9643,2019,3,21,221,시흥배곧C2호반써밋플레이스,53000,0,중개거래,202212
256615,경기도 시흥시 서울대학로264번길 12,84.9906,2019,10,12,221,시흥배곧C2호반써밋플레이스,54500,0,중개거래,202212
256616,경기도 시흥시 서울대학로264번길 12,84.9894,2019,19,30,221,시흥배곧C2호반써밋플레이스,64000,0,중개거래,202212
256617,경기도 시흥시 서울대학로264번길 12,84.9894,2019,22,11,221,시흥배곧C2호반써밋플레이스,62500,0,중개거래,202212
256618,경기도 시흥시 배곧3로 27-7,84.8801,2015,7,12,135,시흥배곧SK뷰,65000,0,중개거래,202212
256619,경기도 시흥시 배곧3로 27-7,62.3741,2015,13,17,135,시흥배곧SK뷰,40500,0,중개거래,202212
256620,경기도 시흥시 서울대학로 100,76.618,2017,3,12,2575,시흥배곧신도시 이지더원2차 에듀그린,41000,0,중개거래,202212
256621,경기도 시흥시 서울대학로 100,76.618,2017,12,5,2575,시흥배곧신도시 이지더원2차 에듀그린,42500,0,중개거래,202212
256622,경기도 시흥시 해송십리로 472-12,59.5476,2017,15,17,14,시흥배곧신도시이지더원1차더퍼스트,34700,0,중개거래,202212
256623,경기도 시흥시 배곧3로 27-8,84.0196,2015,10,4,139,시흥배곧신도시호반베르디움센트럴파크,48000,0,중개거래,202212
256624,경기도 시흥시 배곧3로 27-8,65.049,2015,14,27,139,시흥배곧신도시호반베르디움센트럴파크,40000,0,중개거래,202212
256625,경기도 시흥시 배곧3로 27-8,65.049,2015,14,27,139,시흥배곧신도시호반베르디움센트럴파크,40000,0,중개거래,202212
256626,경기도 시흥시 배곧3로 27-8,65.4139,2015,17,10,139,시흥배곧신도시호반베르디움센트럴파크,40000,0,중개거래,202212
256627,경기도 시흥시 배곧3로 27-8,65.049,2015,19,13,139,시흥배곧신도시호반베르디움센트럴파크,42000,0,중개거래,202212
256628,경기도 시흥시 해송십리로 472-11,75.0534,2019,4,7,5,시흥배곧중흥에스-클래스,41000,0,중개거래,202212
256629,경기도 시흥시 해송십리로 472-11,75.0534,2019,5,29,5,시흥배곧중흥에스-클래스,41000,0,직거래,202212
256630,경기도 시흥시 해송십리로 472-11,84.8656,2019,12,5,5,시흥배곧중흥에스-클래스,45000,0,중개거래,202212
256631,경기도 시흥시 배곧4로 106-26,84.9734,2018,2,19,155,시흥배곧한신더휴,50000,0,중개거래,202212
256632,경기도 시흥시 배곧4로 106-26,84.9734,2018,7,17,155,시흥배곧한신더휴,56000,0,중개거래,202212
256633,경기도 시흥시 배곧4로 106-26,68.5045,2018,9,12,155,시흥배곧한신더휴,43000,0,중개거래,202212
256634,경기도 시흥시 배곧1로 27-15,84.9906,2017,22,29,243,한라비발디캠퍼스,49500,0,중개거래,202212
256635,경기도 시흥시 배곧1로 27-16,69.8608,2018,5,24,245,한라비발디캠퍼스2차,48500,0,중개거래,202212
256636,경기도 시흥시 배곧1로 27-16,84.7387,2018,10,33,245,한라비발디캠퍼스2차,53000,0,중개거래,202212
256637,경기도 시흥시 서울대학로 172-20,84.9973,2018,8,21,262,한라비발디캠퍼스3차,50000,0,중개거래,202212
256638,경기도 시흥시 서울대학로 328,84.4646,2016,28,15,150,호반베르디움더프라임,58000,0,중개거래,202212
256639,경기도 시흥시 배곧4로 106-25,84.8957,2017,1,26,174,호반베르디움센트로하임,51500,0,중개거래,202212
256640,경기도 시흥시 배곧4로 106-25,84.8957,2017,2,17,174,호반베르디움센트로하임,51500,0,중개거래,202212
256641,경기도 시흥시 배곧4로 106-25,84.8957,2017,3,20,174,호반베르디움센트로하임,50800,0,중개거래,202212
256642,경기도 시흥시 배곧4로 106-25,65.9808,2017,6,20,174,호반베르디움센트로하임,41800,0,중개거래,202212
256643,경기도 시흥시 배곧4로 106-25,84.6969,2017,10,13,174,호반베르디움센트로하임,50000,0,중개거래,202212
256644,경기도 시흥시 배곧4로 106-25,84.8957,2017,14,28,174,호반베르디움센트로하임,50500,0,중개거래,202212
256645,경기도 시흥시 배곧4로 106-25,84.8957,2017,27,20,174,호반베르디움센트로하임,47950,0,중개거래,202212
256646,경기도 시흥시 목감남서로 92-15,72.0814,2018,8,3,496,목감중흥에스-클래스레이크힐스,43000,0,중개거래,202212
256647,경기도 시흥시 목감남서로 92-15,72.0814,2018,10,15,496,목감중흥에스-클래스레이크힐스,45000,0,중개거래,202212
256648,경기도 시흥시 목감남서로 92-15,84.9802,2018,12,22,496,목감중흥에스-클래스레이크힐스,50000,0,중개거래,202212
256649,경기도 시흥시 목감남서로 92-15,72.0814,2018,24,9,496,목감중흥에스-클래스레이크힐스,43800,0,중개거래,202212
256650,경기도 시흥시 목감둘레로 80,84.96,2019,1,14,520,호반베르디움더숲,48000,0,중개거래,202212
256651,경기도 시흥시 신천천동로51번길 8,59.79,1988,14,5,264,동경3,18000,2,중개거래,202212
256652,경기도 시흥시 시흥대로 1124-17,77.6731,2020,24,19,953,신천코아루웰라움,41000,0,중개거래,202212
256653,경기도 시흥시 월곶중앙로14번길 47,14.37,2014,2,13,999,승윤노블리안시티,5300,2,중개거래,202212
256654,경기도 시흥시 월동중앙로 55,59.9932,2022,2,4,1064,시흥센트럴헤센,28000,1,중개거래,202212
256655,경기도 시흥시 월동중앙로 55,59.9932,2022,2,4,1064,시흥센트럴헤센,28000,1,중개거래,202212
256656,경기도 시흥시 월동중앙로 55,59.9932,2022,25,16,1064,시흥센트럴헤센,32468,1,직거래,202212
256657,경기도 시흥시 월동중앙로 55,59.9932,2022,26,3,1064,시흥센트럴헤센,28968,1,직거래,202212
256658,경기도 시흥시 월곶중앙로30번길 31,32.43,2013,7,9,992,알파시티,10000,5,중개거래,202212
256659,경기도 시흥시 월곶중앙로30번길 31,32.43,2013,27,11,992,알파시티,9800,5,중개거래,202212
256660,경기도 시흥시 월곶중앙로70번길 11,26.94,2002,3,9,1010,풍림아이원1차,12000,4,중개거래,202212
256661,경기도 시흥시 월곶중앙로70번길 11,59.965,2002,3,7,1010,풍림아이원1차,29000,4,중개거래,202212
256662,경기도 시흥시 월곶중앙로70번길 11,32.95,2002,11,19,1010,풍림아이원1차,13300,4,중개거래,202212
256663,경기도 시흥시 월곶중앙로70번길 11,59.965,2002,12,18,1010,풍림아이원1차,35000,4,직거래,202212
256664,경기도 시흥시 월곶중앙로70번길 11,26.94,2002,15,12,1010,풍림아이원1차,12070,4,중개거래,202212
256665,경기도 시흥시 월곶중앙로14번길 87,59.989,2005,2,6,1010,풍림아이원2차,31500,1,중개거래,202212
256666,경기도 시흥시 월곶중앙로14번길 87,37.918,2005,9,18,1010,풍림아이원2차,19000,1,중개거래,202212
256667,경기도 시흥시 월곶중앙로14번길 87,37.918,2005,21,10,1010,풍림아이원2차,18800,1,중개거래,202212
256668,경기도 시흥시 월곶중앙로14번길 87,37.918,2005,24,11,1010,풍림아이원2차,20800,1,중개거래,202212
256669,경기도 시흥시 월곶중앙로 11,84.829,2005,3,7,1016,풍림아이원3차,34000,0,중개거래,202212
