trade_data_id,address,area,build-year,day,floor,main-num,name,price,sub-num,trade-type,year-and-month
260337,대구광역시 달서구 장기로 127,84.96,2009,7,16,839,성당래미안e-편한세상3단지,33000,0,중개거래,202212
260338,대구광역시 달서구 성당로33길 16,59.97,1995,5,6,87,성당에덴타운,16500,1,직거래,202212
260339,대구광역시 달서구 월배로 420,71.39,1987,2,1,209,동서송현해맞이,22500,0,중개거래,202212
260340,대구광역시 달서구 송현로16길 43,49.14,1981,15,3,1911,월성,16000,0,직거래,202212
260341,대구광역시 달서구 성지로 35,59.99,1997,13,2,414,성서6주공,14900,4,중개거래,202212
260342,대구광역시 달서구 새동네로 34,59.67,1997,25,19,410,성서보람타운,16200,2,중개거래,202212
260343,대구광역시 달서구 장산남로 33,84.73,2004,7,13,230,용산롯데캐슬,40000,10,중개거래,202212
260344,대구광역시 달서구 용산서로 9,59.97,1999,22,11,935,용산세광그린빌,18500,0,중개거래,202212
260345,대구광역시 달서구 용산로 266,60,1998,15,11,914,용산영남,16100,0,중개거래,202212
260346,대구광역시 달서구 용산로 160,84.97,1997,31,12,221,우방죽전타운,31000,0,직거래,202212
260347,대구광역시 달서구 월성로 132,59.9694,2014,4,10,1835,월배e-편한세상,25300,0,중개거래,202212
260348,대구광역시 달서구 월성로 132,59.9694,2014,15,16,1835,월배e-편한세상,26900,0,중개거래,202212
260349,대구광역시 달서구 월성로 132,59.9694,2014,17,8,1835,월배e-편한세상,27000,0,중개거래,202212
260350,대구광역시 달서구 조암남로 10,84.9796,2009,3,18,536,월성e-편한세상,47000,0,중개거래,202212
260351,대구광역시 달서구 조암남로 10,128.7005,2009,10,5,536,월성e-편한세상,71000,0,중개거래,202212
260352,대구광역시 달서구 조암남로 10,84.9796,2009,13,11,536,월성e-편한세상,49400,0,중개거래,202212
260353,대구광역시 달서구 조암남로 10,84.9796,2009,23,10,536,월성e-편한세상,47000,0,중개거래,202212
260354,대구광역시 달서구 조암남로 10,84.9796,2009,28,15,536,월성e-편한세상,47000,0,중개거래,202212
260355,대구광역시 달서구 상원로 143,84.9724,2006,10,6,1300,월성래미안,33000,0,중개거래,202212
260356,대구광역시 달서구 상원로 143,84.9724,2006,22,22,1300,월성래미안,29000,0,중개거래,202212
260357,대구광역시 달서구 월성로 100,84.6758,2022,10,22,1894,월성삼정그린코아에듀파크,41000,0,직거래,202212
260358,대구광역시 달서구 조암로6길 19,84.7153,2009,12,3,777,월성월드메르디앙,38500,2,중개거래,202212
260359,대구광역시 달서구 구마로14남길 55,38.64,1992,12,12,270,월성주공4단지,8000,0,중개거래,202212
260360,대구광역시 달서구 구마로14남길 55,49.94,1992,22,14,270,월성주공4단지,17000,0,직거래,202212
260361,대구광역시 달서구 구마로14남길 55,58.46,1992,27,10,270,월성주공4단지,16300,0,중개거래,202212
260362,대구광역시 달서구 학산로2길 24,65.24,1991,1,11,500,월성청구타운,20200,0,중개거래,202212
260363,대구광역시 달서구 조암로10길 11,84.9675,2016,1,3,1863,월성협성휴포레,44500,0,중개거래,202212
260364,대구광역시 달서구 조암로10길 11,69.9551,2016,6,8,1863,월성협성휴포레,33000,0,중개거래,202212
260365,대구광역시 달서구 조암로10길 11,84.9249,2016,21,10,1863,월성협성휴포레,49500,0,직거래,202212
260366,대구광역시 달서구 조암로10길 11,84.9675,2016,27,25,1863,월성협성휴포레,41000,0,중개거래,202212
260367,대구광역시 달서구 월배로5길 76,84.345,2016,1,13,612,대구월배2차아이파크,41000,0,중개거래,202212
260368,대구광역시 달서구 월배로5길 76,84.5402,2016,3,9,612,대구월배2차아이파크,44000,0,중개거래,202212
260369,대구광역시 달서구 월배로5길 76,84.2245,2016,3,6,612,대구월배2차아이파크,39250,0,중개거래,202212
260370,대구광역시 달서구 월배로5길 76,59.7565,2016,7,24,612,대구월배2차아이파크,29250,0,중개거래,202212
260371,대구광역시 달서구 월배로5길 76,59.7565,2016,16,3,612,대구월배2차아이파크,27300,0,중개거래,202212
260372,대구광역시 달서구 월배로5길 76,59.7565,2016,16,24,612,대구월배2차아이파크,29000,0,중개거래,202212
260373,대구광역시 달서구 월배로5길 76,101.3601,2016,16,3,612,대구월배2차아이파크,56500,0,직거래,202212
260374,대구광역시 달서구 월배로5길 76,84.345,2016,20,8,612,대구월배2차아이파크,40000,0,중개거래,202212
260375,대구광역시 달서구 월배로5길 76,74.3578,2016,21,6,612,대구월배2차아이파크,36000,0,직거래,202212
260376,대구광역시 달서구 월배로5길 76,84.5402,2016,21,26,612,대구월배2차아이파크,43000,0,중개거래,202212
260377,대구광역시 달서구 조암남로32길 13,84.998,2008,8,12,42,월배쌍용예가,31250,0,중개거래,202212
260378,대구광역시 달서구 월배로11길 33,84.9195,2013,6,27,597,진천역AK그랑폴리스,38500,0,중개거래,202212
260379,대구광역시 달서구 조암남로 182,84.9952,2015,1,9,605,현대아이파크,38000,0,직거래,202212
260380,대구광역시 달서구 조암남로 182,84.9701,2015,5,5,605,현대아이파크,37600,0,중개거래,202212
260381,대구광역시 달서구 조암남로 182,84.9701,2015,6,17,605,현대아이파크,39800,0,직거래,202212
260382,대구광역시 달서구 조암남로 182,59.9294,2015,7,3,605,현대아이파크,27500,0,중개거래,202212
260383,대구광역시 달서구 조암남로 182,84.9701,2015,11,24,605,현대아이파크,38800,0,중개거래,202212
260384,대구광역시 달서구 조암남로 182,84.9701,2015,11,24,605,현대아이파크,38500,0,중개거래,202212
260385,대구광역시 달서구 조암남로 182,84.9701,2015,28,19,605,현대아이파크,37000,0,중개거래,202212
260386,대구광역시 달서구 계대동문로 99,59.95,1994,12,14,1191,성서보성화성타운,15000,0,중개거래,202212
260387,대구광역시 달서구 계대동문로 123,85,1994,15,10,1192,성서우방타운,25000,0,중개거래,202212
260388,대구광역시 달서구 선원남로 99,59.99,1998,2,2,1306,한빛마을(성서주공3차),13000,4,중개거래,202212
260389,대구광역시 달서구 선원남로 99,59.99,1998,9,5,1306,한빛마을(성서주공3차),15700,4,중개거래,202212
260390,대구광역시 달서구 선원남로 99,59.99,1998,15,14,1306,한빛마을(성서주공3차),17500,4,중개거래,202212
260391,대구광역시 달서구 선원남로 99,59.99,1998,21,17,1306,한빛마을(성서주공3차),16000,4,중개거래,202212
260392,대구광역시 달서구 선원남로 77,84.98,1997,6,19,1306,한샘,25500,1,중개거래,202212
260393,대구광역시 달서구 선원남로 77,59.95,1997,29,6,1306,한샘,19700,1,중개거래,202212
260394,대구광역시 달서구 선원남로 77,59.95,1997,29,19,1306,한샘,23000,1,중개거래,202212
260395,대구광역시 달서구 한들로 36,84.9732,2004,9,12,809,영남네오빌,39800,0,중개거래,202212
260396,대구광역시 달서구 한들로 55,84.9802,2000,7,1,813,장기초록나라,27500,1,중개거래,202212
260397,대구광역시 달서구 한들로 55,134.9943,2000,26,8,813,장기초록나라,48000,1,직거래,202212
260398,대구광역시 달서구 용산로12길 77,84.9438,2019,11,29,845,코오롱하늘채,41200,0,중개거래,202212
260399,대구광역시 달서구 용산로12길 77,59.9156,2019,13,17,845,코오롱하늘채,36100,0,중개거래,202212
260400,대구광역시 달서구 용산로12길 77,59.9156,2019,16,4,845,코오롱하늘채,34200,0,중개거래,202212
260401,대구광역시 달서구 용산로12길 77,59.9156,2019,21,34,845,코오롱하늘채,31900,0,중개거래,202212
260402,대구광역시 달서구 용산로12길 77,59.9156,2019,31,37,845,코오롱하늘채,34000,0,중개거래,202212
260403,대구광역시 달서구 진천로 77,144.2979,2011,7,5,602,계룡리슈빌,52500,0,중개거래,202212
260404,대구광역시 달서구 진천로 77,124.5892,2011,11,4,602,계룡리슈빌,53200,0,중개거래,202212
260405,대구광역시 달서구 진천로 77,84.859,2011,12,11,602,계룡리슈빌,50000,0,직거래,202212
260406,대구광역시 달서구 진천로 77,84.859,2011,14,13,602,계룡리슈빌,37500,0,중개거래,202212
260407,대구광역시 달서구 진천로 77,121.1541,2011,30,21,602,계룡리슈빌,59000,0,중개거래,202212
260408,대구광역시 달서구 진천로7길 47,59.79,1996,17,3,472,세광그린타운,15400,0,중개거래,202212
260409,대구광역시 달서구 월배로33길 53,67.924,2018,15,18,72,월배역라온프라이빗,36600,0,중개거래,202212
260410,대구광역시 달서구 월서로 51,84.9624,2006,11,8,15,월배역포스코더샵,39200,1,중개거래,202212
260411,대구광역시 달서구 상화로21길 56,55.985,1982,21,4,482,월송(가동),12500,4,중개거래,202212
260412,대구광역시 달서구 진천로18길 86,84.7537,2020,19,11,73,진천영남네오빌,30000,0,직거래,202212
260413,대구광역시 달서구 진천로 41,84.925,1995,27,12,490,청구타운,25000,0,중개거래,202212
260414,대구광역시 달서구 상화북로5길 39,84.82,1993,21,4,262,현대(262-2),16000,2,중개거래,202212
260415,대구광역시 달서구 호산로 125,84.9672,2000,25,8,89,삼성명가타운,27000,0,중개거래,202212
260416,대구광역시 달서구 달구벌대로 995,127.9973,2007,19,12,24,성서우방유쉘,43500,0,직거래,202212
260417,대구광역시 달서구 호산로 126,84.91,1999,20,14,350,삼성한국형,22300,0,중개거래,202212
260418,대구광역시 달성군 가창면 가창로216길 55,76.1588,2005,22,3,33,국태모닝포유,29000,20,중개거래,202212
260419,대구광역시 달성군 구지면 과학마을로 70,59.894,2016,8,11,1210,과학마을청아람,17000,0,직거래,202212
260420,대구광역시 달성군 구지면 과학마을로 70,59.894,2016,21,9,1210,과학마을청아람,17000,0,중개거래,202212
260421,대구광역시 달성군 구지면 과학마을로2길 6,84.8978,2011,2,1,1178,달성화성파크드림,18000,0,중개거래,202212
260422,대구광역시 달성군 구지면 국가산단북로60길 59,74.9638,2020,17,4,1251,대구국가산단반도유보라아이비파크2,19000,0,중개거래,202212
260423,대구광역시 달성군 구지면 국가산단북로60길 59,74.9638,2020,19,23,1251,대구국가산단반도유보라아이비파크2,20000,0,중개거래,202212
260424,대구광역시 달성군 구지면 국가산단대로70길 17,76.6195,2021,20,5,1434,대구국가산단디에트르더센트럴,28000,0,중개거래,202212
260425,대구광역시 달성군 구지면 국가산단대로70길 17,76.6195,2021,21,5,1434,대구국가산단디에트르더센트럴,28250,0,중개거래,202212
260426,대구광역시 달성군 구지면 국가산단서로84길 118,84.9966,2020,5,18,1354,대구국가산단영무예다음,24000,0,중개거래,202212
260427,대구광역시 달성군 구지면 국가산단서로84길 118,84.9966,2020,7,19,1354,대구국가산단영무예다음,23800,0,중개거래,202212
260428,대구광역시 달성군 구지면 국가산단북로34길 10,74.2629,2020,9,23,1105,대구국가산단반도유보라아이비파크3,21500,0,중개거래,202212
260429,대구광역시 달성군 구지면 국가산단북로34길 10,78.9728,2020,14,1,1105,대구국가산단반도유보라아이비파크3,23000,0,직거래,202212
260430,대구광역시 달성군 논공읍 논공로9길 39,48.87,1987,3,1,1147,"경일(1,2,3동)",6300,0,중개거래,202212
260431,대구광역시 달성군 논공읍 논공로7길 55,51.27,1990,11,5,224,논공삼주,4000,0,중개거래,202212
260432,대구광역시 달성군 논공읍 논공로7길 55,45.42,1990,18,1,224,논공삼주,4600,0,중개거래,202212
260433,대구광역시 달성군 논공읍 논공중앙로22길 36,59.94,1996,5,9,615,논공우방연합타운,9000,5,직거래,202212
260434,대구광역시 달성군 논공읍 논공중앙로22길 36,59.94,1996,19,1,615,논공우방연합타운,3600,5,직거래,202212
260435,대구광역시 달성군 논공읍 남리길 7,50.74,1991,9,2,573,평광현대4,6900,2,중개거래,202212
260436,대구광역시 달성군 논공읍 논공로23길 14,52.08,1996,1,4,803,논공성원아파트,6200,4,중개거래,202212
260437,대구광역시 달성군 논공읍 논공로23길 14,59.34,1996,24,6,803,논공성원아파트,6650,4,중개거래,202212
260438,대구광역시 달성군 논공읍 논공로21길 15,38.22,1989,16,3,803,평광현대,4600,3,중개거래,202212
260439,대구광역시 달성군 논공읍 논공로21길 15,35.79,1989,29,5,803,평광현대,4000,3,직거래,202212
260440,대구광역시 달성군 논공읍 용호로 6,43.62,1990,21,1,824,평광현대3,4800,178,직거래,202212
260441,대구광역시 달성군 다사읍 왕선로 49,59.64,1993,7,15,302,강창동서,16000,0,중개거래,202212
260442,대구광역시 달성군 다사읍 대실역북로 38,59.9748,2008,3,19,1537,대실역청아람1단지,21600,0,중개거래,202212
260443,대구광역시 달성군 다사읍 대실역북로 38,59.9748,2008,8,19,1537,대실역청아람1단지,18000,0,직거래,202212
260444,대구광역시 달성군 다사읍 대실역북로 38,59.9748,2008,14,12,1537,대실역청아람1단지,24800,0,중개거래,202212
260445,대구광역시 달성군 다사읍 대실역북로 26,59.9748,2008,10,16,1538,대실역청아람2단지,23000,0,중개거래,202212
260446,대구광역시 달성군 다사읍 대실역북로 26,59.9748,2008,14,12,1538,대실역청아람2단지,22500,0,중개거래,202212
260447,대구광역시 달성군 다사읍 다사로 50,84.965,2018,8,19,1568,죽곡삼정그린코아더베스트,35000,0,중개거래,202212
260448,대구광역시 달성군 다사읍 다사로 50,84.965,2018,17,7,1568,죽곡삼정그린코아더베스트,35600,0,중개거래,202212
260449,대구광역시 달성군 다사읍 다사로 50,84.965,2018,29,15,1568,죽곡삼정그린코아더베스트,34600,0,중개거래,202212
260450,대구광역시 달성군 다사읍 대실역북로 16,84.6141,2011,1,5,1552,죽곡푸르지오1단지,38000,0,직거래,202212
260451,대구광역시 달성군 다사읍 왕선로 26,84.9981,2008,15,17,1543,죽곡하우젠트아너스빌,33500,0,중개거래,202212
260452,대구광역시 달성군 다사읍 매곡로12길 22,84.981,2022,15,16,1578,힐스테이트다사역,38500,0,중개거래,202212
260453,대구광역시 달성군 다사읍 궁산2길 12,84.6997,2022,25,17,1134,메가시티태왕아너스,35700,0,중개거래,202212
260454,대구광역시 달성군 다사읍 서재로12길 38,75.5836,2015,1,19,1118,에코폴리스 동화아이위시,26000,0,중개거래,202212
260455,대구광역시 달성군 다사읍 서재로12길 38,59.9943,2015,7,21,1118,에코폴리스 동화아이위시,20000,0,중개거래,202212
260456,대구광역시 달성군 다사읍 서재로12길 38,59.9943,2015,8,5,1118,에코폴리스 동화아이위시,18500,0,직거래,202212
260457,대구광역시 달성군 다사읍 서재로12길 38,50.9816,2015,9,18,1118,에코폴리스 동화아이위시,18000,0,중개거래,202212
260458,대구광역시 달성군 다사읍 서재로7길 23,63.8913,2016,3,11,1125,에코폴리스동화아이위시2차,21000,0,중개거래,202212
260459,대구광역시 달성군 다사읍 서재로7길 23,63.8913,2016,8,3,1125,에코폴리스동화아이위시2차,19500,0,중개거래,202212
260460,대구광역시 달성군 다사읍 서재로7길 23,63.8913,2016,15,2,1125,에코폴리스동화아이위시2차,21700,0,중개거래,202212
260461,대구광역시 달성군 다사읍 서재로7길 23,63.8913,2016,19,15,1125,에코폴리스동화아이위시2차,20000,0,중개거래,202212
260462,대구광역시 달성군 다사읍 서재로7길 25,81.053,2017,4,18,1131,에코폴리스동화아이위시3차,28700,0,중개거래,202212
260463,대구광역시 달성군 다사읍 서재로7길 25,76.4001,2017,12,21,1131,에코폴리스동화아이위시3차,25000,0,중개거래,202212
260464,대구광역시 달성군 다사읍 서재로7길 25,76.4001,2017,16,11,1131,에코폴리스동화아이위시3차,25000,0,중개거래,202212
260465,대구광역시 달성군 다사읍 서재로7길 25,84.9766,2017,20,2,1131,에코폴리스동화아이위시3차,32000,0,직거래,202212
260466,대구광역시 달성군 다사읍 세천로 160,76.5713,2016,9,6,1588,북죽곡엠코타운더솔레뉴,24750,0,중개거래,202212
260467,대구광역시 달성군 다사읍 세천남로 35,59.9673,2017,7,16,1703,제일풍경채 프라임,21500,1,중개거래,202212
260468,대구광역시 달성군 다사읍 세천남로 35,59.9687,2017,9,24,1703,제일풍경채 프라임,21000,1,직거래,202212
260469,대구광역시 달성군 다사읍 달구벌대로 812,59.94,1999,7,14,129,강창하이츠,14200,1,중개거래,202212
260470,대구광역시 달성군 다사읍 달구벌대로 812,59.94,1999,7,24,129,강창하이츠,15500,1,중개거래,202212
260471,대구광역시 달성군 다사읍 달구벌대로 812,84.93,1999,13,8,129,강창하이츠,23200,1,중개거래,202212
260472,대구광역시 달성군 다사읍 대실역남로 11,49.9638,2017,19,11,814,대실역태왕아너스,23900,0,중개거래,202212
260473,대구광역시 달성군 다사읍 대실역남로 50,74.97,2016,3,21,870,죽곡 한신 휴 플러스,35000,0,중개거래,202212
260474,대구광역시 달성군 다사읍 대실역남로 50,74.97,2016,11,22,870,죽곡 한신 휴 플러스,34000,0,중개거래,202212
260475,대구광역시 달성군 다사읍 대실역남로 50,84.98,2016,25,9,870,죽곡 한신 휴 플러스,33700,0,직거래,202212
260476,대구광역시 달성군 다사읍 달구벌대로174길 50,84.9574,2018,11,17,876,협성휴포레 죽곡,37000,0,중개거래,202212
260477,대구광역시 달성군 옥포읍 돌미로 70,84.9591,2016,5,15,2964,옥포대성베르힐4단지,27500,0,중개거래,202212
260478,대구광역시 달성군 옥포읍 돌미로 70,84.9565,2016,5,4,2964,옥포대성베르힐4단지,27000,0,중개거래,202212
260479,대구광역시 달성군 옥포읍 돌미로 70,84.8561,2016,10,1,2964,옥포대성베르힐4단지,25800,0,중개거래,202212
260480,대구광역시 달성군 옥포읍 돌미로 70,84.9565,2016,12,8,2964,옥포대성베르힐4단지,27000,0,중개거래,202212
260481,대구광역시 달성군 옥포읍 돌미로 70,84.8561,2016,24,2,2964,옥포대성베르힐4단지,28300,0,중개거래,202212
260482,대구광역시 달성군 옥포읍 돌미로8길 19,84.9901,2018,12,3,2998,옥포대성베르힐6단지,26500,0,중개거래,202212
260483,대구광역시 달성군 옥포읍 비슬로 2001,84.9962,2017,3,7,2892,옥포이진캐스빌8단지,26000,0,중개거래,202212
260484,대구광역시 달성군 옥포읍 비슬로 2001,84.9962,2017,10,6,2892,옥포이진캐스빌8단지,25000,0,중개거래,202212
260485,대구광역시 달성군 옥포읍 교항제림길 10,84.87,1999,9,8,1519,옥포제림뉴타운,16300,0,중개거래,202212
260486,대구광역시 달성군 옥포읍 돌미로6길 5,59.99,2020,2,6,2984,옥포지구서한이다음,25000,0,직거래,202212
260487,대구광역시 달성군 옥포읍 비슬로447길 56,59.9907,2017,1,23,2590,미진이지비아,18300,0,중개거래,202212
260488,대구광역시 달성군 옥포읍 비슬로447길 56,59.9639,2017,3,20,2590,미진이지비아,17500,0,중개거래,202212
260489,대구광역시 달성군 옥포읍 비슬로447길 56,59.9639,2017,4,4,2590,미진이지비아,17500,0,중개거래,202212
260490,대구광역시 달성군 옥포읍 비슬로447길 56,59.9907,2017,6,22,2590,미진이지비아,17300,0,중개거래,202212
260491,대구광역시 달성군 옥포읍 비슬로447길 56,59.9639,2017,6,18,2590,미진이지비아,17900,0,중개거래,202212
260492,대구광역시 달성군 옥포읍 비슬로447길 56,84.9642,2017,7,12,2590,미진이지비아,25800,0,직거래,202212
260493,대구광역시 달성군 옥포읍 비슬로447길 56,84.9642,2017,12,12,2590,미진이지비아,25800,0,중개거래,202212
260494,대구광역시 달성군 옥포읍 비슬로447길 56,59.9639,2017,13,29,2590,미진이지비아,17650,0,중개거래,202212
260495,대구광역시 달성군 옥포읍 비슬로447길 56,59.9907,2017,16,3,2590,미진이지비아,17500,0,중개거래,202212
260496,대구광역시 달성군 옥포읍 비슬로447길 56,74.4507,2017,23,9,2590,미진이지비아,22100,0,중개거래,202212
260497,대구광역시 달성군 옥포읍 본리로 102,59.535,2001,5,14,1149,세광무지개마을,9500,0,직거래,202212
260498,대구광역시 달성군 유가읍 테크노대로 195,70.0935,2016,3,9,627,반도유보라,20400,0,중개거래,202212
260499,대구광역시 달성군 유가읍 테크노대로 195,84.9592,2016,9,5,627,반도유보라,28500,0,중개거래,202212
260500,대구광역시 달성군 유가읍 테크노대로 195,84.9592,2016,12,10,627,반도유보라,30000,0,중개거래,202212
260501,대구광역시 달성군 유가읍 테크노대로 195,84.9592,2016,27,11,627,반도유보라,25000,0,중개거래,202212
260502,대구광역시 달성군 유가읍 테크노대로5길 79,84.9495,2016,7,15,603,진아리채,27500,0,중개거래,202212
260503,대구광역시 달성군 유가읍 테크노대로5길 79,70.8694,2016,23,16,603,진아리채,24400,0,중개거래,202212
260504,대구광역시 달성군 유가읍 테크노대로5길 58,73.9728,2016,5,19,605,호반베르디움,26500,0,중개거래,202212
260505,대구광역시 달성군 유가읍 테크노대로5길 58,73.9728,2016,6,21,605,호반베르디움,26700,0,중개거래,202212
260506,대구광역시 달성군 유가읍 테크노대로5길 58,64.9746,2016,26,14,605,호반베르디움,22800,0,중개거래,202212
260507,대구광역시 달성군 유가읍 테크노북로9길 42,70.2296,2015,14,3,622,힐데스하임아파트,20000,0,직거래,202212
260508,대구광역시 달성군 현풍읍 테크노상업로 33,77.1897,2014,15,10,486,대구테크노폴리스서한이다음,22700,0,중개거래,202212
260509,대구광역시 달성군 현풍읍 테크노상업로 33,66.8536,2014,17,19,486,대구테크노폴리스서한이다음,21600,0,중개거래,202212
260510,대구광역시 달성군 현풍읍 테크노북로2길 9,84.9374,2017,10,14,485,대구테크노폴리스일동미라주더파크,26000,0,중개거래,202212
260511,대구광역시 달성군 현풍읍 테크노상업로 49,84.1955,2016,7,16,484,제일풍경채더퍼스트,27000,0,직거래,202212
260512,대구광역시 달성군 현풍읍 현풍동로 23,39.94,1987,6,4,335,현풍학산,6400,0,직거래,202212
260513,대구광역시 달성군 화원읍 비슬로 2679,38.07,1984,7,1,1734,화원한우,9970,2,중개거래,202212
260514,대구광역시 달성군 화원읍 명곡로 30,59.39,2000,14,14,130,명곡미래빌3,17000,0,중개거래,202212
260515,대구광역시 달성군 화원읍 명천로 243,59.42,2001,5,9,220,미래빌5단지,18800,0,중개거래,202212
260516,대구광역시 달성군 화원읍 성화로4길 13,84.84,1995,8,14,501,화원태왕타운,19200,0,중개거래,202212
260517,대구광역시 달성군 화원읍 비슬로 2545,84.5734,2017,10,5,918,화원이진캐스빌,35000,0,직거래,202212
260518,대구광역시 달성군 화원읍 비슬로 2545,84.5734,2017,20,11,918,화원이진캐스빌,35700,0,중개거래,202212
