trade_data_id,area,build-year,day,floor,main-num,name,price,road-name,si-gun-gu,sub-num,trade-type,year-and-month
170110,39.85,2001,11,3,90,은하,6500,월대산로 47,강원도 강릉시 입암동,5,직거래,202207
170111,39.85,2001,27,4,90,은하,6700,월대산로 47,강원도 강릉시 입암동,5,중개거래,202207
170112,84.7,2006,17,8,210,이안강릉타운,36000,성덕로 316-22,강원도 강릉시 입암동,0,중개거래,202207
170113,84.7,2006,23,7,210,이안강릉타운,36000,성덕로 316-22,강원도 강릉시 입암동,0,중개거래,202207
170114,39.69,1990,11,3,49,입암2주공,14150,강변로 508,강원도 강릉시 입암동,0,중개거래,202207
170115,59.8,1996,14,7,685,입암4주공,15000,성덕포남로 89,강원도 강릉시 입암동,0,직거래,202207
170116,49.97,1996,22,3,685,입암5주공,14000,성덕포남로 89-17,강원도 강릉시 입암동,0,중개거래,202207
170117,49.62,1998,1,1,709,입암6주공,14200,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170118,59.99,1998,5,14,709,입암6주공,21000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170119,49.62,1998,5,13,709,입암6주공,14500,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170120,59.99,1998,8,2,709,입암6주공,17000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170121,59.99,1998,9,3,709,입암6주공,19000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170122,59.99,1998,12,6,709,입암6주공,21000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170123,59.99,1998,14,1,709,입암6주공,17200,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170124,59.99,1998,15,6,709,입암6주공,20000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170125,49.62,1998,15,12,709,입암6주공,15350,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170126,49.62,1998,15,12,709,입암6주공,15350,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170127,49.62,1998,18,4,709,입암6주공,15000,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170128,49.62,1998,18,14,709,입암6주공,15200,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170129,59.99,1998,18,11,709,입암6주공,18000,성덕포남로 39,강원도 강릉시 입암동,1,직거래,202207
170130,49.62,1998,22,12,709,입암6주공,14200,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170131,49.62,1998,22,10,709,입암6주공,14100,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170132,59.99,1998,26,7,709,입암6주공,20950,성덕포남로 39,강원도 강릉시 입암동,1,중개거래,202207
170133,79.191,2019,1,13,712,입암동강변코아루오투리움아파트,35000,월대산로 23,강원도 강릉시 입암동,0,중개거래,202207
170134,79.191,2019,7,14,712,입암동강변코아루오투리움아파트,40600,월대산로 23,강원도 강릉시 입암동,0,중개거래,202207
170135,79.191,2019,17,2,712,입암동강변코아루오투리움아파트,35400,월대산로 23,강원도 강릉시 입암동,0,중개거래,202207
170136,59.979,2019,26,11,712,입암동강변코아루오투리움아파트,30900,월대산로 23,강원도 강릉시 입암동,0,중개거래,202207
170137,59.956,1998,6,12,440,입암현대,24400,용지로 19,강원도 강릉시 입암동,0,중개거래,202207
170138,59.956,1998,23,1,440,입암현대,20200,용지로 19,강원도 강릉시 입암동,0,중개거래,202207
170139,84.904,1998,25,5,440,입암현대,30700,용지로 19,강원도 강릉시 입암동,0,중개거래,202207
170140,84.904,1998,25,5,440,입암현대,30700,용지로 19,강원도 강릉시 입암동,0,중개거래,202207
170141,39.78,1988,24,2,445,태경태우광업소사원,4700,강중길46번길 23,강원도 강릉시 입암동,2,중개거래,202207
170142,39.348,1998,4,14,506,태평양임대,8000,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202207
170143,39.348,1998,4,14,506,태평양임대,8000,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202207
170144,34.722,1998,4,3,506,태평양임대,6950,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202207
170145,34.722,1998,6,3,506,태평양임대,6950,강변로410번길 31-5,강원도 강릉시 입암동,5,중개거래,202207
170146,39.348,1998,19,3,506,태평양임대,5600,강변로410번길 31-5,강원도 강릉시 입암동,5,직거래,202207
170147,59.785,1996,23,4,4,경포현대,31000,경포로463번안길 14,강원도 강릉시 저동,4,중개거래,202207
170148,39.63,2000,16,4,1256,교항2주공,11000,연주로 241-7,강원도 강릉시 주문진읍 교항리,0,중개거래,202207
170149,63.18,1991,26,14,240,극동,14800,웃사다리4길 20,강원도 강릉시 주문진읍 교항리,11,중개거래,202207
170150,84.8819,2015,12,2,1261,센텀파크디오션(1단지),20000,매맥이윗길 15,강원도 강릉시 주문진읍 교항리,0,직거래,202207
170151,59.7842,2015,18,8,1262,센텀파크디오션(2단지),16000,매맥이윗길 15,강원도 강릉시 주문진읍 교항리,0,중개거래,202207
170152,84.8819,2015,18,8,1262,센텀파크디오션(2단지),20000,매맥이윗길 15,강원도 강릉시 주문진읍 교항리,0,중개거래,202207
170153,84.68,1991,15,3,44,소훈,9500,매맥이길 14-3,강원도 강릉시 주문진읍 교항리,1,직거래,202207
170154,84.8,1993,21,10,29,정우2,15700,연주로 291-6,강원도 강릉시 주문진읍 교항리,1,중개거래,202207
170155,39.38,1982,13,1,387,주공,8150,신리천로 72,강원도 강릉시 주문진읍 교항리,6,중개거래,202207
170156,36.2,1982,30,4,387,주공,9600,신리천로 72,강원도 강릉시 주문진읍 교항리,6,중개거래,202207
170157,59.8411,2020,14,17,21,주문진서희스타힐스아파트,26900,연주로 281-21,강원도 강릉시 주문진읍 교항리,0,중개거래,202207
170158,81.6525,1991,6,14,842,우일해변,17100,소돌안길 32-6,강원도 강릉시 주문진읍 주문리,0,중개거래,202207
170159,27.902,2017,25,10,61,주문진라일플로리스4차,11000,오리나루2길 25,강원도 강릉시 주문진읍 주문리,0,중개거래,202207
170160,27.956,2017,25,12,61,주문진라일플로리스4차,13800,오리나루2길 25,강원도 강릉시 주문진읍 주문리,0,중개거래,202207
170161,59.33,2007,8,15,1585,케이티레파트더블루힐,9100,주문북로 147-32,강원도 강릉시 주문진읍 주문리,0,중개거래,202207
170162,59.961,1998,26,10,334,덕원임대,11800,죽헌길85번길 25,강원도 강릉시 지변동,0,중개거래,202207
170163,84.77,1997,2,7,143,우성,26000,연당길 67-15,강원도 강릉시 초당동,0,중개거래,202207
170164,29.82,1988,14,3,135,이화해변아파트(B~D동),9000,초당원길 21,강원도 강릉시 초당동,1,중개거래,202207
170165,59.875,1995,11,4,128,현대,20500,초당원길 26-2,강원도 강릉시 초당동,0,중개거래,202207
170166,59.875,1995,22,3,128,현대,17000,초당원길 26-2,강원도 강릉시 초당동,0,중개거래,202207
170167,59.875,1995,22,3,128,현대,17000,초당원길 26-2,강원도 강릉시 초당동,0,중개거래,202207
170168,84.82,1990,27,4,1192,고려맨션,17000,경강로2323번길 10,강원도 강릉시 포남동,1,중개거래,202207
170169,84.82,1990,28,4,1192,고려맨션,17000,경강로2323번길 10,강원도 강릉시 포남동,1,중개거래,202207
170170,84.44,1990,4,3,1120,대목6,17200,경강로2223번길 29,강원도 강릉시 포남동,18,중개거래,202207
170171,84.44,1990,4,3,1120,대목6,17200,경강로2223번길 29,강원도 강릉시 포남동,18,중개거래,202207
170172,19.99,1995,8,2,422,대인4,5400,강릉대로469번길 14,강원도 강릉시 포남동,3,중개거래,202207
170173,40.44,1995,29,8,422,대인4,10500,강릉대로469번길 14,강원도 강릉시 포남동,3,중개거래,202207
170174,82.5,1990,4,6,1241,미진맨션2,21850,강릉대로 422-12,강원도 강릉시 포남동,6,중개거래,202207
170175,82.5,1990,4,6,1241,미진맨션2,21850,강릉대로 422-12,강원도 강릉시 포남동,6,중개거래,202207
170176,84.67,1989,18,2,1077,유화,15700,강릉대로419번길 20,강원도 강릉시 포남동,7,중개거래,202207
170177,84.67,1989,18,2,1077,유화,15700,강릉대로419번길 20,강원도 강릉시 포남동,7,중개거래,202207
170178,58.87,1995,13,11,1293,일송,19800,하평3길 37,강원도 강릉시 포남동,1,중개거래,202207
170179,59.135,1995,23,7,1293,일송,18000,하평3길 37,강원도 강릉시 포남동,1,중개거래,202207
170180,57.5172,1982,30,5,1135,장미,7200,남구길5번길 23,강원도 강릉시 포남동,0,중개거래,202207
170181,74.73,1986,14,4,1005,조성빌라,11500,성덕포남로153번길 17,강원도 강릉시 포남동,246,중개거래,202207
170182,84.992,2007,20,8,1007,강릉홍제힐스테이트,38000,토성로 39,강원도 강릉시 홍제동,0,중개거래,202207
170183,59.8,1994,3,7,125,미성,14800,토성로 55,강원도 강릉시 홍제동,1,중개거래,202207
170184,59.8,1994,16,9,125,미성,14500,토성로 55,강원도 강릉시 홍제동,1,중개거래,202207
170185,59.8,1994,26,1,125,미성,8000,토성로 55,강원도 강릉시 홍제동,1,직거래,202207
170186,59.68,1989,28,4,989,삼우,9800,하슬라로30번길 7,강원도 강릉시 홍제동,0,직거래,202207
170187,59.98,2018,15,11,1044,엘에이치미디어촌6단지,37300,선수촌로 10,강원도 강릉시 홍제동,0,중개거래,202207
170188,84.9,2005,18,8,158,홍제푸르지오,39500,홍제로71번길 1,강원도 강릉시 홍제동,0,중개거래,202207
170189,59.78,2015,3,6,1055,홍제한신휴플러스,34000,토성로 56,강원도 강릉시 홍제동,0,중개거래,202207
170190,59.928,2017,1,3,608,강릉서희스타힐스리버파크,27800,회산로 344,강원도 강릉시 회산동,0,중개거래,202207
170191,84.8956,2017,16,10,608,강릉서희스타힐스리버파크,39000,회산로 344,강원도 강릉시 회산동,0,중개거래,202207
170192,59.9893,2018,9,13,130,힐스테이트강릉,35500,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202207
170193,59.9893,2018,9,13,130,힐스테이트강릉,35500,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202207
170194,59.9893,2018,21,5,130,힐스테이트강릉,35700,회산로383번길 37,강원도 강릉시 회산동,0,중개거래,202207
170195,59.4,1998,7,4,483,간성대명,8600,수성로 126-5,강원도 고성군 간성읍 상리,1,중개거래,202207
170196,39.36,1998,29,12,111,고성삼익레스타운,7500,남천마루2길 6,강원도 고성군 간성읍 신안리,0,중개거래,202207
170197,84.55,1989,29,5,428,동진,8000,거탄진로 21,강원도 고성군 거진읍 거진리,5,직거래,202207
170198,70.64,2006,6,6,165,거진오션상떼빌,26900,해오름해변길 70,강원도 고성군 거진읍 송포리,0,중개거래,202207
170199,70.64,2006,7,15,165,거진오션상떼빌,30500,해오름해변길 70,강원도 고성군 거진읍 송포리,0,중개거래,202207
170200,84.73,2006,7,9,165,거진오션상떼빌,38000,해오름해변길 70,강원도 고성군 거진읍 송포리,0,중개거래,202207
170201,80.4353,2020,1,10,381,봉포스위트엠오션파크,35000,광포1길 7,강원도 고성군 토성면 봉포리,0,중개거래,202207
170202,69.01,1997,11,6,551,유성타워,7200,구미택지1길 93,강원도 동해시 구미동,0,중개거래,202207
170203,59.98,1998,1,4,24,성협5차,4200,단봉길 16,강원도 동해시 단봉동,4,중개거래,202207
170204,84.69,1994,18,2,48,강맥빌라,9000,효자남1길 11,강원도 동해시 동회동,0,직거래,202207
170205,59.3575,1996,5,9,442,대동3차,8800,청운1길 29,강원도 동해시 동회동,0,중개거래,202207
170206,45,1996,12,14,442,대동3차,6500,청운1길 29,강원도 동해시 동회동,0,직거래,202207
170207,59.3575,1996,29,9,442,대동3차,8200,청운1길 29,강원도 동해시 동회동,0,중개거래,202207
170208,77.7562,1999,22,9,442,현대5차,15000,청운1길 29,강원도 동해시 동회동,0,직거래,202207
170209,59.6,1995,4,1,90,협성1차,7400,효자남길 10,강원도 동해시 동회동,0,직거래,202207
170210,59.6,1995,18,2,90,협성1차,7200,효자남길 10,강원도 동해시 동회동,0,중개거래,202207
170211,40.965,1996,13,4,1,삼본임대,7000,해맞이길 231,강원도 동해시 묵호진동,83,중개거래,202207
170212,46.54,1991,19,3,233,강경,5400,지리골길 36,강원도 동해시 발한동,67,직거래,202207
170213,84.99,1996,2,16,334,삼성,14200,해안로 605,강원도 동해시 발한동,1,중개거래,202207
170214,37.08,1988,6,4,599,삼우,3000,수원지2길 12-3,강원도 동해시 발한동,0,직거래,202207
170215,53.48,1988,8,5,127,성남(라동),3500,붉은언덕길 6,강원도 동해시 발한동,1,중개거래,202207
170216,32.28,1985,4,4,599,우석1차,3000,수원지2길 17-4,강원도 동해시 발한동,1,직거래,202207
170217,68.7256,2018,7,18,801,현대비에스앤씨현대썬앤빌동해파크힐,23500,지리골길 31,강원도 동해시 발한동,0,중개거래,202207
170218,75.5994,2018,14,1,801,현대비에스앤씨현대썬앤빌동해파크힐,24500,지리골길 31,강원도 동해시 발한동,0,중개거래,202207
170219,68.7256,2018,27,10,801,현대비에스앤씨현대썬앤빌동해파크힐,26500,지리골길 31,강원도 동해시 발한동,0,중개거래,202207
170220,61.56,1987,14,3,9,동성,6000,부곡4길 26,강원도 동해시 부곡동,2,중개거래,202207
170221,58.83,1991,20,5,31,삼화미성,5500,부곡4길 10,강원도 동해시 부곡동,2,중개거래,202207
170222,84.99,2005,13,16,80,선샤인파크,13500,임항로 10,강원도 동해시 부곡동,0,중개거래,202207
170223,47.01,1989,26,2,151,북평주공2차,5300,전천로 270,강원도 동해시 북평동,5,직거래,202207
170224,84.9,1992,2,5,233,성협4차,5800,단봉길 6,강원도 동해시 북평동,0,중개거래,202207
170225,49.95,2012,12,13,1100,아름다운아침,7000,효자로 572-1,강원도 동해시 쇄운동,0,중개거래,202207
170226,39.08,2012,13,10,1100,아름다운아침,6500,효자로 572-1,강원도 동해시 쇄운동,0,중개거래,202207
170227,39.08,2012,28,4,1100,아름다운아침,5300,효자로 572-1,강원도 동해시 쇄운동,0,중개거래,202207
170228,40.965,1996,13,3,1,삼본임대,7500,해맞이길 231,강원도 동해시 어달동,83,중개거래,202207
170229,46.29,1996,5,3,260,범주성지,8800,초원2길 5,강원도 동해시 용정동,2,중개거래,202207
170230,36.68,1993,30,3,250,승우,3700,봉오동길 22,강원도 동해시 용정동,1,중개거래,202207
170231,49.275,1996,7,9,302,강변,5000,전천로 175-24,강원도 동해시 이도동,6,중개거래,202207
170232,59.955,1996,23,7,302,강변,6000,전천로 175-24,강원도 동해시 이도동,6,직거래,202207
170233,84.98,2018,27,5,751,동해아이파크,30000,배골길 32-4,강원도 동해시 이도동,0,중개거래,202207
170234,84.9464,2019,6,5,753,동해이도코아루더스카이,27400,동해대로 4833,강원도 동해시 이도동,0,중개거래,202207
170235,49.62,1999,1,6,155,이도1주공,6600,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170236,49.62,1999,4,14,155,이도1주공,6600,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170237,49.62,1999,5,14,155,이도1주공,6400,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170238,49.62,1999,15,9,155,이도1주공,6300,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170239,49.62,1999,15,8,155,이도1주공,6300,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170240,59.39,1999,1,4,154,이도2주공,9300,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170241,59.39,1999,7,15,154,이도2주공,8600,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170242,59.39,1999,19,15,154,이도2주공,10000,이원길 180-2,강원도 동해시 이도동,0,중개거래,202207
170243,59.97,1996,5,1,172,현대,8000,이원길 180,강원도 동해시 이도동,0,중개거래,202207
170244,59.97,1996,16,13,172,현대,9400,이원길 180,강원도 동해시 이도동,0,중개거래,202207
170245,59.97,1996,17,3,172,현대,8000,이원길 180,강원도 동해시 이도동,0,중개거래,202207
170246,45.94,2007,5,2,433,동해규수방,2750,월평로 49,강원도 동해시 이로동,31,중개거래,202207
170247,77.58,1992,5,3,1077,동아,12000,천곡로 56-3,강원도 동해시 천곡동,2,중개거래,202207
170248,77.58,1992,29,9,1077,동아,13700,천곡로 56-3,강원도 동해시 천곡동,2,중개거래,202207
170249,140.4,1995,19,7,1077,리더스빌,8700,샘실3길 82-4,강원도 동해시 천곡동,16,직거래,202207
170250,59.95,1994,15,6,965,범주성지(가나),5000,감추1길 8,강원도 동해시 천곡동,1,중개거래,202207
170251,84.98,1991,29,3,1077,삼성,18500,대학로 31,강원도 동해시 천곡동,0,중개거래,202207
170252,83.43,1995,25,6,1063,삼양타워2차,8350,대학로 12,강원도 동해시 천곡동,0,중개거래,202207
170253,93.01,1995,13,9,1077,삼양타워3차,13000,한섬로 61-15,강원도 동해시 천곡동,10,중개거래,202207
170254,49.94,1994,4,4,1004,시영3차,4800,동굴로 20,강원도 동해시 천곡동,1,중개거래,202207
170255,49.94,1994,30,3,1004,시영3차,4600,동굴로 20,강원도 동해시 천곡동,1,중개거래,202207
170256,83.7,2000,28,7,942,쌍용,19850,동굴로 149,강원도 동해시 천곡동,0,중개거래,202207
170257,64.7915,2020,11,10,1111,천곡금호어울림라포레,25000,항골길 65,강원도 동해시 천곡동,0,중개거래,202207
170258,44.78,1983,8,2,1080,천곡주공1차,6700,천곡로 20,강원도 동해시 천곡동,0,중개거래,202207
170259,44.78,1983,28,1,1080,천곡주공1차,10000,천곡로 20,강원도 동해시 천곡동,0,중개거래,202207
170260,42.74,1985,12,1,306,천곡주공3차,8500,동굴로 61-19,강원도 동해시 천곡동,0,중개거래,202207
170261,39.3,1989,5,4,415,천곡주공4차,6800,샘실1길 5,강원도 동해시 천곡동,0,중개거래,202207
170262,47.01,1989,8,3,415,천곡주공4차,8450,샘실1길 5,강원도 동해시 천곡동,0,중개거래,202207
170263,39.3,1989,12,5,415,천곡주공4차,8200,샘실1길 5,강원도 동해시 천곡동,0,중개거래,202207
170264,46.98,1989,22,3,415,천곡주공4차,8500,샘실1길 5,강원도 동해시 천곡동,0,중개거래,202207
170265,49.81,1991,7,15,794,한양2차,8600,천곡로 15,강원도 동해시 천곡동,0,중개거래,202207
170266,84.855,1991,22,12,794,한양2차,10700,천곡로 15,강원도 동해시 천곡동,0,중개거래,202207
170267,84.855,1991,27,11,794,한양2차,12700,천곡로 15,강원도 동해시 천곡동,0,중개거래,202207
170268,49.81,1992,26,5,794,한양3차,7300,천곡로 15,강원도 동해시 천곡동,0,중개거래,202207
170269,49.81,1992,26,5,794,한양3차,7300,천곡로 15,강원도 동해시 천곡동,0,중개거래,202207
170270,70.435,2016,16,13,1103,한양수자인,20500,평릉1길 37-1,강원도 동해시 천곡동,0,중개거래,202207
170271,84.945,1992,4,3,380,현대1차,13800,한섬로 8,강원도 동해시 천곡동,2,중개거래,202207
170272,84.945,1992,9,12,380,현대1차,13800,한섬로 8,강원도 동해시 천곡동,2,중개거래,202207
170273,84.945,1992,20,13,380,현대1차,12200,한섬로 8,강원도 동해시 천곡동,2,중개거래,202207
170274,84.945,1992,22,1,380,현대1차,14000,한섬로 8,강원도 동해시 천곡동,2,중개거래,202207
170275,84.9788,2014,12,12,456,코아루디오션,30000,평원로 100,강원도 동해시 평릉동,0,직거래,202207
170276,84.9788,2014,23,3,456,코아루디오션,31500,평원로 100,강원도 동해시 평릉동,0,중개거래,202207
170277,122.974,2006,27,12,293,푸르지오,31000,평릉1길 39,강원도 동해시 평릉동,0,중개거래,202207
170278,59.9798,2013,27,13,480,동아더프라임1단지,14500,양지길 20-2,강원도 동해시 효가동,0,중개거래,202207
170279,59.64,1994,1,4,248,명보2차,6500,효가로 10-2,강원도 동해시 효가동,0,중개거래,202207
170280,55.05,1992,18,5,362,유존양지,3000,양지1길 21,강원도 동해시 효가동,34,중개거래,202207
170281,84.6073,2021,4,20,227,트루엘시그니처,23660,동해대로 4360,강원도 삼척시 갈천동,0,직거래,202207
170282,59.7471,2021,25,20,227,트루엘시그니처,21000,동해대로 4360,강원도 삼척시 갈천동,0,중개거래,202207
170283,59.8769,2018,25,11,793,e편한세상삼척교동,19300,하실길 72,강원도 삼척시 교동,0,중개거래,202207
170284,74.5123,2018,29,26,793,e편한세상삼척교동,25500,하실길 72,강원도 삼척시 교동,0,중개거래,202207
170285,59.9697,2018,28,14,788,교동지웰,17700,동해대로 4183,강원도 삼척시 교동,0,중개거래,202207
170286,59.85,2003,1,1,757,교동청솔2차,7750,정상로 81,강원도 삼척시 교동,0,중개거래,202207
170287,59.85,2003,7,1,757,교동청솔2차,6000,정상로 81,강원도 삼척시 교동,0,직거래,202207
170288,60,2005,2,8,733,교동코아루,10200,교동로 133,강원도 삼척시 교동,1,중개거래,202207
170289,60,2005,20,14,733,교동코아루,9000,교동로 133,강원도 삼척시 교동,1,중개거래,202207
170290,60,2005,22,7,733,교동코아루,9600,교동로 133,강원도 삼척시 교동,1,중개거래,202207
170291,84.929,2005,22,3,733,교동코아루,17750,교동로 133,강원도 삼척시 교동,1,직거래,202207
