_trade_data_id,address,area,build-year,floor,Y,X,main-num,name,price,sub-num,day,trade-type,year-and-month
255367,강원도 동해시 평원로 115,59.4026,2010,5,37.5330018,129.1116845,449,동해하나리움,17400,0,2,중개거래,202212
255368,강원도 동해시 평원로 107,84.9792,2010,1,37.5321969,129.1120007,450,엘리시아,23000,0,23,직거래,202212
255369,강원도 동해시 양지길 20-2,84.9151,2013,4,37.4995277,129.106947,480,동아더프라임1단지,19900,0,28,중개거래,202212
255370,강원도 동해시 양지길 20-1,59.9798,2013,5,37.4993718,129.1072388,481,동아더프라임2단지,14300,0,2,중개거래,202212
255371,강원도 동해시 양지1길 21,52.41,1992,5,37.5053059,129.1076431,362,유존양지,3000,34,27,중개거래,202212
255372,강원도 삼척시 하실길 72,84.6585,2018,28,37.4530123,129.171803,793,e편한세상삼척교동,28700,0,8,중개거래,202212
255373,강원도 삼척시 하실길 72,84.2922,2018,15,37.4530123,129.171803,793,e편한세상삼척교동,28500,0,17,중개거래,202212
255374,강원도 삼척시 정상로 81,59.85,2003,6,37.4489707,129.1741133,757,교동청솔2차,8900,0,9,중개거래,202212
255375,강원도 삼척시 정상로 81,59.85,2003,7,37.4489707,129.1741133,757,교동청솔2차,9000,0,14,중개거래,202212
255376,강원도 삼척시 정상로 81,59.85,2003,5,37.4489707,129.1741133,757,교동청솔2차,8200,0,15,중개거래,202212
255377,강원도 삼척시 동해대로 4273,59.83,1996,5,37.4561009,129.1656234,501,동부,8300,5,20,직거래,202212
255378,강원도 삼척시 정상로 90,59.895,1998,9,37.4496576,129.1757176,745,신동아,10900,1,8,중개거래,202212
255379,강원도 삼척시 대학로 83,45.03,2014,5,37.448287,129.1639877,659,우평아트리움,11050,0,8,중개거래,202212
255380,강원도 삼척시 교동로 97,84.92,2014,4,37.4508231,129.1708647,781,코아루타워,27700,0,13,중개거래,202212
255381,강원도 삼척시 남양안길 52,49.98,1991,1,37.4431898,129.1710056,344,진주,4000,2,20,직거래,202212
255382,강원도 삼척시 남양안길 63-14,36.54,1986,2,37.4435339,129.1717456,347,한흥2,4800,10,9,중개거래,202212
255383,강원도 삼척시 대학로 39,54.56,1991,8,37.4445406,129.1628787,144,경남,7300,2,17,중개거래,202212
255384,강원도 삼척시 도계읍 도계대한길 72,84.983,2003,5,37.2366301,129.0480262,424,대한뷰티,6700,0,2,직거래,202212
255385,강원도 삼척시 도계읍 도계대한길 72,59.96,2003,8,37.2366301,129.0480262,424,대한뷰티,4600,0,2,직거래,202212
255386,강원도 삼척시 도계읍 도계대한길 72,84.983,2003,9,37.2366301,129.0480262,424,대한뷰티,6500,0,8,직거래,202212
255387,강원도 삼척시 마달1길 75,29.76,1995,4,37.4549551,129.1575243,53,누가,2600,4,6,중개거래,202212
255388,강원도 삼척시 마달1길 75,27.18,1995,4,37.4549551,129.1575243,53,누가,2480,4,22,직거래,202212
255389,강원도 삼척시 마달1길 75,29.76,1995,5,37.4549551,129.1575243,53,누가,2420,4,22,직거래,202212
255390,강원도 삼척시 동해대로 4122-20,27.36,1995,7,37.447748,129.1792702,356,강부3차,3850,2,9,중개거래,202212
